word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
Mischkristallreihe,"['M', 'isch', 'k', 'rist', 'all', 'rei', 'he']",7,"['M', 'isch', 'k', 'rist', 'all', 'reihe']",6,"['▁M', 'isch', 'k', 'rist', 'all', 'rei', 'he']",7,6.666666666666667,False,7,6.5,False,7,False,4,18,0
Geheimarmee,"['Ge', 'heim', 'arm', 'ee']",4,"['Ge', 'heim', 'arme', 'e']",4,"['▁Ge', 'heim', 'ar', 'mee']",4,4.0,True,4,4.0,True,4,False,4,11,0
Getreidelager,"['Get', 're', 'idel', 'ager']",4,"['Get', 're', 'idel', 'ager']",4,"['▁Get', 're', 'idel', 'ager']",4,4.0,True,4,4.0,True,4,False,5,13,0
Mitgliederzeitschrift,"['Mit', 'gli', 'eder', 'ze', 'its', 'chrift']",6,"['Mit', 'glieder', 'ze', 'itschrift']",4,"['▁Mitglieder', 'zeit', 'schrift']",3,4.333333333333333,False,4,5.0,False,5,False,5,21,0
Kehrtwende,"['K', 'eh', 'rt', 'w', 'ende']",5,"['Ke', 'hrt', 'w', 'ende']",4,"['▁Ke', 'hr', 'tw', 'ende']",4,4.333333333333333,False,4,4.5,False,5,False,5,10,0
Blinker,"['B', 'link', 'er']",3,"['B', 'linker']",2,"['▁B', 'link', 'er']",3,2.6666666666666665,False,3,2.5,False,3,False,5,7,0
Erziehungsgehalt,"['Er', 'zie', 'h', 'ungs', 'ge', 'halt']",6,"['Er', 'ziehungs', 'ge', 'halt']",4,"['▁Er', 'zie', 'h', 'ungs', 'ge', 'halt']",6,5.333333333333333,False,5,5.0,False,5,False,4,16,0
Prüfgerät,"['Pr', 'Ã¼', 'f', 'gerÃ¤t']",4,"['Pr', 'ü', 'f', 'gerät']",4,"['▁Pr', 'ü', 'f', 'ger', 'ät']",5,4.333333333333333,False,4,4.0,True,4,False,5,9,0
Bürgerunternehmen,"['B', 'Ã¼rger', 'unter', 'nehmen']",4,"['B', 'ür', 'ger', 'unternehmen']",4,"['▁Bürger', 'unter', 'nehmen']",3,3.6666666666666665,False,4,4.0,True,4,False,4,17,0
Saaleeiszeit,"['Sa', 'ale', 'e', 'is', 'zeit']",5,"['Sa', 'ale', 'eis', 'zeit']",4,"['▁Sa', 'ale', 'e', 'is', 'zeit']",5,4.666666666666667,False,5,4.5,False,5,False,4,12,0
Kunstmusik,"['K', 'un', 'stm', 'us', 'ik']",5,"['Kunst', 'musik']",2,"['▁Kunst', 'mus', 'ik']",3,3.333333333333333,False,3,3.5,False,4,False,5,10,0
Kronkolonie,"['K', 'ron', 'kol', 'on', 'ie']",5,"['Kron', 'kol', 'onie']",3,"['▁K', 'ron', 'kol', 'onie']",4,4.0,False,4,4.0,False,4,False,4,11,0
Verbundsystem,"['Verb', 'und', 'system']",3,"['Ver', 'bund', 'system']",3,"['▁Ver', 'bund', 'system']",3,3.0,True,3,3.0,True,3,False,5,13,0
Blausäure,"['B', 'laus', 'Ã¤', 'ure']",4,"['B', 'laus', 'äure']",3,"['▁Bla', 'us', 'ä', 'ure']",4,3.6666666666666665,False,4,3.5,False,4,False,4,9,0
Etappenziel,"['Et', 'appen', 'ziel']",3,"['Et', 'app', 'enz', 'iel']",4,"['▁Et', 'app', 'enz', 'iel']",4,3.6666666666666665,False,4,3.5,False,4,False,5,11,0
Nachbarsprache,"['Nach', 'bars', 'pr', 'ache']",4,"['Nach', 'bars', 'prache']",3,"['▁Nach', 'bar', 'sp', 'rache']",4,3.6666666666666665,False,4,3.5,False,4,False,5,14,0
Planungsauftrag,"['Plan', 'ung', 'sa', 'uf', 'trag']",5,"['Plan', 'ungs', 'auft', 'rag']",4,"['▁Plan', 'ungs', 'au', 'ftrag']",4,4.333333333333333,False,4,4.5,False,5,False,5,15,0
Oberarmknochen,"['O', 'ber', 'arm', 'k', 'no', 'chen']",6,"['Ober', 'arm', 'kn', 'ochen']",4,"['▁Ober', 'arm', 'k', 'no', 'chen']",5,5.0,False,5,5.0,False,5,False,5,14,0
Druckwasserreaktor,"['Dr', 'uck', 'w', 'asser', 'reak', 'tor']",6,"['D', 'ruck', 'wasser', 're', 'aktor']",5,"['▁D', 'ruck', 'w', 'asser', 're', 'akt', 'or']",7,6.0,False,6,5.5,False,6,False,5,18,0
Finanzpolitik,"['Fin', 'anz', 'polit', 'ik']",4,"['Fin', 'anz', 'politik']",3,"['▁Fin', 'anz', 'polit', 'ik']",4,3.6666666666666665,False,4,3.5,False,4,False,4,13,0
Dressurreiten,"['D', 'ress', 'urre', 'iten']",4,"['Dress', 'urre', 'iten']",3,"['▁D', 'ress', 'urre', 'iten']",4,3.6666666666666665,False,4,3.5,False,4,False,5,13,0
Arbeitsmarktprüfung,"['Ar', 'beits', 'markt', 'prÃ¼', 'fung']",5,"['Ar', 'be', 'its', 'markt', 'prüfung']",5,"['▁Arbeits', 'markt', 'prü', 'f', 'ung']",5,5.0,True,5,5.0,True,5,False,4,19,0
Schluckvorgang,"['Sch', 'luck', 'v', 'org', 'ang']",5,"['Sch', 'luck', 'v', 'org', 'ang']",5,"['▁Schl', 'uck', 'v', 'org', 'ang']",5,5.0,True,5,5.0,True,5,False,5,14,0
Großmütige,"['Gro', 'ÃŁ', 'm', 'Ã¼t', 'ige']",5,"['Gro', 'ß', 'm', 'üt', 'ige']",5,"['▁Groß', 'm', 'üt', 'ige']",4,4.666666666666667,False,5,5.0,True,5,False,4,10,0
Ehescheidung,"['E', 'hes', 'cheid', 'ung']",4,"['E', 'hes', 'cheidung']",3,"['▁E', 'hes', 'che', 'id', 'ung']",5,4.0,False,4,3.5,False,4,False,5,12,0
Volksrat,"['Vol', 'ks', 'rat']",3,"['Vol', 'ks', 'rat']",3,"['▁Volks', 'rat']",2,2.6666666666666665,False,3,3.0,True,3,False,5,8,0
Steherrennen,"['Ste', 'her', 'ren', 'nen']",4,"['Ste', 'her', 'rennen']",3,"['▁Ste', 'her', 'ren', 'nen']",4,3.6666666666666665,False,4,3.5,False,4,False,4,12,0
Verdichtungsverhältnis,"['Ver', 'd', 'icht', 'ungs', 'ver', 'h', 'Ã¤l', 'tn', 'is']",9,"['Ver', 'd', 'icht', 'ungsver', 'hältnis']",5,"['▁Verd', 'icht', 'ungs', 'ver', 'hält', 'nis']",6,6.666666666666667,False,7,7.0,False,7,False,4,22,0
Feldhalle,"['F', 'eld', 'h', 'alle']",4,"['F', 'eld', 'halle']",3,"['▁Feld', 'h', 'alle']",3,3.333333333333333,False,3,3.5,False,4,False,4,9,0
Bürgerstiftung,"['B', 'Ã¼rger', 'st', 'ift', 'ung']",5,"['B', 'ür', 'ger', 'st', 'iftung']",5,"['▁Bürger', 'st', 'iftung']",3,4.333333333333333,False,4,5.0,True,5,False,5,14,0
Sammlungsschwerpunkt,"['Sam', 'ml', 'ung', 'ss', 'ch', 'wer', 'punkt']",7,"['Sam', 'mlung', 'ssch', 'wer', 'punkt']",5,"['▁Sam', 'ml', 'ungs', 'sch', 'werp', 'unkt']",6,6.0,False,6,6.0,False,6,False,4,20,0
Dreifachbindung,"['D', 're', 'if', 'ach', 'bindung']",5,"['Dre', 'if', 'ach', 'bindung']",4,"['▁Dre', 'if', 'ach', 'bindung']",4,4.333333333333333,False,4,4.5,False,5,False,4,15,0
Schulband,"['Sch', 'ul', 'band']",3,"['Sch', 'ul', 'band']",3,"['▁Schul', 'band']",2,2.6666666666666665,False,3,3.0,True,3,False,4,9,0
Gefäßform,"['G', 'ef', 'Ã¤ÃŁ', 'form']",4,"['G', 'ef', 'äß', 'form']",4,"['▁Gef', 'äß', 'form']",3,3.6666666666666665,False,4,4.0,True,4,False,4,9,0
Entwertung,"['Ent', 'wert', 'ung']",3,"['Ent', 'wertung']",2,"['▁Ent', 'wert', 'ung']",3,2.6666666666666665,False,3,2.5,False,3,False,5,10,0
Holocaustüberlebender,"['Hol', 'ocaust', 'Ã¼ber', 'le', 'b', 'ender']",6,"['Hol', 'ocaust', 'über', 'leb', 'ender']",5,"['▁Hol', 'oca', 'ust', 'über', 'leb', 'ender']",6,5.666666666666667,False,6,5.5,False,6,False,5,21,0
Thiolgruppe,"['Th', 'iol', 'gr', 'uppe']",4,"['Th', 'iol', 'gruppe']",3,"['▁Th', 'i', 'ol', 'gruppe']",4,3.6666666666666665,False,4,3.5,False,4,False,5,11,0
Fürstenspiegel,"['FÃ¼r', 'st', 'ens', 'pie', 'gel']",5,"['Für', 'stens', 'piegel']",3,"['▁Für', 'st', 'ens', 'p', 'iegel']",5,4.333333333333333,False,4,4.0,False,4,False,4,14,0
Wertsteigerung,"['W', 'ert', 'ste', 'iger', 'ung']",5,"['Wert', 'steiger', 'ung']",3,"['▁W', 'ert', 'ste', 'iger', 'ung']",5,4.333333333333333,False,4,4.0,False,4,False,4,14,0
Regierungspolitik,"['Reg', 'ierung', 'sp', 'ol', 'it', 'ik']",6,"['Reg', 'ierung', 'spolit', 'ik']",4,"['▁Regierung', 'sp', 'olit', 'ik']",4,4.666666666666667,False,5,5.0,False,5,False,5,17,0
Kornhaus,"['K', 'orn', 'haus']",3,"['K', 'orn', 'haus']",3,"['▁K', 'orn', 'haus']",3,3.0,True,3,3.0,True,3,False,4,8,0
Holzrahmen,"['Hol', 'z', 'rah', 'men']",4,"['Hol', 'z', 'rahmen']",3,"['▁Holz', 'rah', 'men']",3,3.333333333333333,False,3,3.5,False,4,False,4,10,0
Dialogbuchautor,"['Dialog', 'buch', 'autor']",3,"['Dialog', 'buch', 'autor']",3,"['▁Dialog', 'buch', 'autor']",3,3.0,True,3,3.0,True,3,False,5,15,0
Wartesaal,"['W', 'art', 'esa', 'al']",4,"['W', 'art', 'esa', 'al']",4,"['▁W', 'art', 'esa', 'al']",4,4.0,True,4,4.0,True,4,False,4,9,0
Gemeindeschwester,"['G', 'eme', 'ind', 'esch', 'w', 'ester']",6,"['Geme', 'ind', 'esch', 'w', 'ester']",5,"['▁Geme', 'ind', 'esch', 'w', 'ester']",5,5.333333333333333,False,5,5.5,False,6,False,5,17,0
Einflussmöglichkeit,"['Ein', 'fl', 'uss', 'mÃ¶glich', 'keit']",5,"['E', 'infl', 'uss', 'möglich', 'keit']",5,"['▁Ein', 'fluss', 'm', 'öglich', 'keit']",5,5.0,True,5,5.0,True,5,False,4,19,0
Tetrabenazin,"['T', 'etr', 'aben', 'az', 'in']",5,"['T', 'etr', 'aben', 'azin']",4,"['▁T', 'etra', 'ben', 'az', 'in']",5,4.666666666666667,False,5,4.5,False,5,False,4,12,0
Ausnahmetatbestand,"['Aus', 'nah', 'met', 'at', 'best', 'and']",6,"['Aus', 'nah', 'met', 'at', 'bestand']",5,"['▁Aus', 'nah', 'met', 'at', 'best', 'and']",6,5.666666666666667,False,6,5.5,False,6,False,4,18,0
Familienplanung,"['F', 'amil', 'ien', 'plan', 'ung']",5,"['Famil', 'ien', 'planung']",3,"['▁Familien', 'plan', 'ung']",3,3.6666666666666665,False,4,4.0,False,4,False,4,15,0
Schwerhörigkeit,"['Sch', 'wer', 'hÃ¶r', 'igkeit']",4,"['Sch', 'wer', 'hör', 'igkeit']",4,"['▁Sch', 'wer', 'hör', 'igkeit']",4,4.0,True,4,4.0,True,4,False,4,15,0
Seidenindustrie,"['Se', 'iden', 'ind', 'ust', 'rie']",5,"['Se', 'iden', 'industrie']",3,"['▁Se', 'iden', 'indust', 'rie']",4,4.0,False,4,4.0,False,4,False,4,15,0
Luftschlacht,"['Lu', 'ft', 'sch', 'l', 'acht']",5,"['Lu', 'ft', 'sch', 'lacht']",4,"['▁Luft', 'sch', 'lacht']",3,4.0,False,4,4.5,False,5,False,5,12,0
Reiseausweis,"['Re', 'ise', 'aus', 'weis']",4,"['Re', 'ise', 'aus', 'weis']",4,"['▁Re', 'ise', 'aus', 'weis']",4,4.0,True,4,4.0,True,4,False,5,12,0
Trolleybus,"['T', 'rolley', 'bus']",3,"['T', 'rol', 'ley', 'bus']",4,"['▁T', 'rol', 'ley', 'bus']",4,3.6666666666666665,False,4,3.5,False,4,False,4,10,0
Feuerkugel,"['Fe', 'uer', 'k', 'ug', 'el']",5,"['Fe', 'uer', 'k', 'ugel']",4,"['▁Feuer', 'k', 'ugel']",3,4.0,False,4,4.5,False,5,False,4,10,0
Interrogator,"['Inter', 'rog', 'ator']",3,"['Inter', 'rog', 'ator']",3,"['▁Inter', 'rog', 'ator']",3,3.0,True,3,3.0,True,3,False,4,12,0
Funktionsaufruf,"['F', 'unkt', 'ions', 'au', 'fr', 'uf']",6,"['Fun', 'ktions', 'auf', 'ruf']",4,"['▁F', 'unkt', 'ions', 'auf', 'ruf']",5,5.0,False,5,5.0,False,5,False,4,15,0
Ordnungsnummer,"['Or', 'dn', 'ungs', 'nummer']",4,"['Or', 'dn', 'ungs', 'nummer']",4,"['▁Or', 'dn', 'ungs', 'num', 'mer']",5,4.333333333333333,False,4,4.0,True,4,False,4,14,0
Caritasverband,"['Car', 'itas', 'ver', 'band']",4,"['Car', 'itas', 'verband']",3,"['▁Car', 'itas', 'verband']",3,3.333333333333333,False,3,3.5,False,4,False,4,14,0
Ausgleichsfläche,"['Aus', 'gle', 'ich', 's', 'flÃ¤che']",5,"['Aus', 'gleich', 's', 'fläche']",4,"['▁Aus', 'gleich', 's', 'fl', 'äche']",5,4.666666666666667,False,5,4.5,False,5,False,5,16,0
Quantenfluktuation,"['Quant', 'en', 'fl', 'ukt', 'uation']",5,"['Quant', 'en', 'fl', 'ukt', 'uation']",5,"['▁Qu', 'anten', 'flu', 'kt', 'u', 'ation']",6,5.333333333333333,False,5,5.0,True,5,False,5,18,0
Empfängnisverhütung,"['Emp', 'f', 'Ã¤ng', 'nis', 'ver', 'h', 'Ã¼t', 'ung']",8,"['Emp', 'f', 'äng', 'nis', 'ver', 'h', 'üt', 'ung']",8,"['▁Emp', 'f', 'äng', 'nis', 'ver', 'h', 'üt', 'ung']",8,8.0,True,8,8.0,True,8,False,4,19,0
Eisenbahnfahrzeug,"['E', 'isen', 'b', 'ahn', 'f', 'ahr', 'zeug']",7,"['Eisen', 'bahn', 'fahr', 'zeug']",4,"['▁Eisen', 'bahn', 'fahr', 'zeug']",4,5.0,False,5,5.5,False,6,False,5,17,0
Strukturgene,"['Str', 'ukt', 'urg', 'ene']",4,"['St', 'rukt', 'urg', 'ene']",4,"['▁Str', 'u', 'kt', 'urg', 'ene']",5,4.333333333333333,False,4,4.0,True,4,False,5,12,0
Musizier,"['Mus', 'iz', 'ier']",3,"['Mus', 'iz', 'ier']",3,"['▁Mus', 'iz', 'ier']",3,3.0,True,3,3.0,True,3,False,5,8,0
Höhenlinie,"['H', 'Ã¶', 'hen', 'lin', 'ie']",5,"['Hö', 'hen', 'linie']",3,"['▁Hö', 'hen', 'lin', 'ie']",4,4.0,False,4,4.0,False,4,False,4,10,0
Hybridantrieb,"['Hy', 'brid', 'an', 'trie', 'b']",5,"['Hybrid', 'ant', 'rieb']",3,"['▁Hy', 'brid', 'ant', 'rieb']",4,4.0,False,4,4.0,False,4,False,4,13,0
Tumorerkrankung,"['T', 'um', 'orer', 'kr', 'ank', 'ung']",6,"['Tum', 'or', 'erk', 'rank', 'ung']",5,"['▁T', 'um', 'or', 'erk', 'rank', 'ung']",6,5.666666666666667,False,6,5.5,False,6,False,4,15,0
Stadtbach,"['St', 'ad', 'tb', 'ach']",4,"['Stadt', 'bach']",2,"['▁Stadt', 'bach']",2,2.6666666666666665,False,3,3.0,False,3,False,4,9,0
Salzsumpf,"['Sal', 'z', 'sum', 'pf']",4,"['Sal', 'z', 'sum', 'pf']",4,"['▁Sal', 'z', 'sum', 'pf']",4,4.0,True,4,4.0,True,4,False,4,9,0
Hellseher,"['Hell', 'se', 'her']",3,"['Hell', 'se', 'her']",3,"['▁Hell', 'se', 'her']",3,3.0,True,3,3.0,True,3,False,4,9,0
Begriffspaar,"['B', 'egr', 'iff', 'sp', 'aar']",5,"['Begriff', 'sp', 'aar']",3,"['▁Begriff', 'sp', 'aar']",3,3.6666666666666665,False,4,4.0,False,4,False,4,12,0
Schlossermeister,"['Sch', 'loss', 'er', 'me', 'ister']",5,"['Sch', 'loss', 'ermeister']",3,"['▁Sch', 'los', 'ser', 'meister']",4,4.0,False,4,4.0,False,4,False,5,16,0
Mietfläche,"['M', 'iet', 'flÃ¤che']",3,"['M', 'iet', 'fläche']",3,"['▁M', 'iet', 'fl', 'äche']",4,3.333333333333333,False,3,3.0,True,3,False,5,10,0
Textverarbeitung,"['Text', 'ver', 'arbeit', 'ung']",4,"['Text', 'ver', 'arbeitung']",3,"['▁Text', 'ver', 'arbeit', 'ung']",4,3.6666666666666665,False,4,3.5,False,4,False,5,16,0
Stadtplanerin,"['St', 'adt', 'plan', 'erin']",4,"['Stadt', 'plan', 'erin']",3,"['▁Stadt', 'plan', 'er', 'in']",4,3.6666666666666665,False,4,3.5,False,4,False,5,13,0
Stammbuch,"['St', 'am', 'mb', 'uch']",4,"['St', 'amm', 'buch']",3,"['▁St', 'amm', 'buch']",3,3.333333333333333,False,3,3.5,False,4,False,4,9,0
Talbecken,"['T', 'al', 'be', 'cken']",4,"['Tal', 'be', 'cken']",3,"['▁Tal', 'be', 'cken']",3,3.333333333333333,False,3,3.5,False,4,False,4,9,0
Beraterkreis,"['Ber', 'ater', 'kre', 'is']",4,"['Ber', 'ater', 'kreis']",3,"['▁Ber', 'ater', 'kreis']",3,3.333333333333333,False,3,3.5,False,4,False,4,12,0
Dreheisenmesswerk,"['D', 're', 'he', 'isen', 'mess', 'werk']",6,"['Dre', 'he', 'isen', 'mess', 'werk']",5,"['▁Dre', 'he', 'isen', 'mess', 'werk']",5,5.333333333333333,False,5,5.5,False,6,False,4,17,0
Höchstleistung,"['H', 'Ã¶', 'ch', 'st', 'le', 'istung']",6,"['Hö', 'chst', 'leistung']",3,"['▁Hö', 'ch', 'st', 'le', 'ist', 'ung']",6,5.0,False,5,4.5,False,5,False,5,14,0
Schiffgraben,"['Sch', 'iff', 'gr', 'aben']",4,"['Sch', 'iff', 'gr', 'aben']",4,"['▁Schiff', 'gra', 'ben']",3,3.6666666666666665,False,4,4.0,True,4,False,4,12,0
Staatsbahnhof,"['St', 'a', 'ats', 'bah', 'nh', 'of']",6,"['Sta', 'ats', 'bahnhof']",3,"['▁Staats', 'bahn', 'hof']",3,4.0,False,4,4.5,False,5,False,5,13,0
Bildausschnitt,"['B', 'ilda', 'uss', 'chnitt']",4,"['B', 'ilda', 'uss', 'chnitt']",4,"['▁Bild', 'aus', 'schnitt']",3,3.6666666666666665,False,4,4.0,True,4,False,4,14,0
Gemeinschaftseinrichtung,"['G', 'eme', 'ins', 'chaft', 'sein', 'richt', 'ung']",7,"['Geme', 'inschaft', 'sein', 'richtung']",4,"['▁G', 'emein', 'schaft', 'sein', 'richtung']",5,5.333333333333333,False,5,5.5,False,6,False,4,24,0
Serienteil,"['Ser', 'iente', 'il']",3,"['Ser', 'iente', 'il']",3,"['▁Ser', 'iente', 'il']",3,3.0,True,3,3.0,True,3,False,4,10,0
Bildervorführer,"['B', 'ild', 'erv', 'or', 'fÃ¼hrer']",5,"['Bild', 'erv', 'or', 'führer']",4,"['▁Bilder', 'v', 'orf', 'ühr', 'er']",5,4.666666666666667,False,5,4.5,False,5,False,5,15,0
Amtsgebäude,"['Amt', 's', 'geb', 'Ã¤', 'ude']",5,"['Am', 'ts', 'gebäude']",3,"['▁Amts', 'geb', 'äude']",3,3.6666666666666665,False,4,4.0,False,4,False,5,11,0
Tannin,"['T', 'ann', 'in']",3,"['T', 'ann', 'in']",3,"['▁T', 'ann', 'in']",3,3.0,True,3,3.0,True,3,False,5,6,0
Außendienstmitarbeiter,"['Au', 'ÃŁ', 'end', 'ien', 'st', 'mit', 'ar', 'beiter']",8,"['Au', 'ß', 'end', 'ienst', 'mit', 'arbeiter']",6,"['▁Auß', 'end', 'ienst', 'mit', 'arbe', 'iter']",6,6.666666666666667,False,7,7.0,False,7,False,5,22,0
Planänderung,"['Plan', 'Ã¤nder', 'ung']",3,"['Plan', 'änder', 'ung']",3,"['▁Plan', 'änder', 'ung']",3,3.0,True,3,3.0,True,3,False,4,12,0
Tragflügelboot,"['Tr', 'ag', 'fl', 'Ã¼', 'gel', 'boot']",6,"['Tr', 'ag', 'fl', 'ügel', 'boot']",5,"['▁T', 'rag', 'fl', 'ügel', 'boot']",5,5.333333333333333,False,5,5.5,False,6,False,5,14,0
Lesereise,"['Les', 'ere', 'ise']",3,"['Les', 'ere', 'ise']",3,"['▁Les', 'ere', 'ise']",3,3.0,True,3,3.0,True,3,False,5,9,0
Tunika,"['T', 'un', 'ika']",3,"['Tun', 'ika']",2,"['▁Tun', 'ika']",2,2.333333333333333,False,2,2.5,False,3,False,4,6,0
Solequelle,"['S', 'ole', 'quelle']",3,"['Sole', 'quelle']",2,"['▁So', 'le', 'quelle']",3,2.6666666666666665,False,3,2.5,False,3,False,5,10,0
Halsseite,"['H', 'als', 'seite']",3,"['H', 'als', 'seite']",3,"['▁H', 'als', 'seite']",3,3.0,True,3,3.0,True,3,False,5,9,0
Schattenriss,"['Sch', 'atten', 'r', 'iss']",4,"['S', 'chat', 'ten', 'riss']",4,"['▁Sch', 'atten', 'r', 'iss']",4,4.0,True,4,4.0,True,4,False,4,12,0
Soforthilfe,"['S', 'of', 'orth', 'il', 'fe']",5,"['Sof', 'orth', 'ilfe']",3,"['▁Sof', 'orth', 'il', 'fe']",4,4.0,False,4,4.0,False,4,False,5,11,0
Verlagsleiter,"['Ver', 'lags', 'le', 'iter']",4,"['Ver', 'l', 'ags', 'leiter']",4,"['▁Verl', 'ags', 'le', 'iter']",4,4.0,True,4,4.0,True,4,False,5,13,0
ZuhauseKraftwerk,"['Z', 'uh', 'ause', 'K', 'raft', 'werk']",6,"['Z', 'uh', 'ause', 'Kraft', 'werk']",5,"['▁Zu', 'h', 'ause', 'K', 'raft', 'werk']",6,5.666666666666667,False,6,5.5,False,6,False,4,16,0
Crosslinking,"['Cross', 'link', 'ing']",3,"['Cross', 'linking']",2,"['▁Cross', 'link', 'ing']",3,2.6666666666666665,False,3,2.5,False,3,False,5,12,0
Kiefernbestand,"['K', 'ie', 'fern', 'best', 'and']",5,"['K', 'iefer', 'nb', 'estand']",4,"['▁K', 'ie', 'fer', 'nb', 'est', 'and']",6,5.0,False,5,4.5,False,5,False,4,14,0
Diashow,"['Di', 'ash', 'ow']",3,"['Di', 'ash', 'ow']",3,"['▁Di', 'ash', 'ow']",3,3.0,True,3,3.0,True,3,False,4,7,0
Lactamase,"['L', 'act', 'am', 'ase']",4,"['L', 'act', 'am', 'ase']",4,"['▁L', 'act', 'am', 'ase']",4,4.0,True,4,4.0,True,4,False,4,9,0
Richtungsfahrbahn,"['R', 'icht', 'ung', 'sf', 'ah', 'rb', 'ahn']",7,"['Richt', 'ungs', 'fahr', 'bahn']",4,"['▁R', 'icht', 'ungs', 'fahr', 'bahn']",5,5.333333333333333,False,5,5.5,False,6,False,5,17,0
Tauchsport,"['Ta', 'uchs', 'port']",3,"['Tau', 'chs', 'port']",3,"['▁T', 'au', 'chs', 'port']",4,3.333333333333333,False,3,3.0,True,3,False,4,10,0
Helligkeitsänderung,"['H', 'ellig', 'ke', 'its', 'Ã¤nder', 'ung']",6,"['H', 'ellig', 'keits', 'änder', 'ung']",5,"['▁H', 'ellig', 'ke', 'its', 'änder', 'ung']",6,5.666666666666667,False,6,5.5,False,6,False,4,19,0
Kerl,"['K', 'er', 'l']",3,"['Ker', 'l']",2,"['▁Ker', 'l']",2,2.333333333333333,False,2,2.5,False,3,False,5,4,0
Theaterauftritt,"['The', 'ater', 'auf', 'tr', 'itt']",5,"['Theater', 'auft', 'ritt']",3,"['▁Theater', 'auf', 'tritt']",3,3.6666666666666665,False,4,4.0,False,4,False,5,15,0
Produktionssektor,"['Produ', 'kt', 'ions', 'se', 'ktor']",5,"['Produ', 'ktions', 'se', 'ktor']",4,"['▁Produ', 'kt', 'ions', 'se', 'ktor']",5,4.666666666666667,False,5,4.5,False,5,False,4,17,0
Erdhaus,"['E', 'rd', 'haus']",3,"['Erd', 'haus']",2,"['▁Erd', 'haus']",2,2.333333333333333,False,2,2.5,False,3,False,4,7,0
Erbreichsplan,"['E', 'rb', 'reich', 's', 'plan']",5,"['Er', 'bre', 'ich', 's', 'plan']",5,"['▁Er', 'bre', 'ich', 's', 'plan']",5,5.0,True,5,5.0,True,5,False,5,13,0
Messehaus,"['M', 'esse', 'haus']",3,"['M', 'esse', 'haus']",3,"['▁M', 'esse', 'haus']",3,3.0,True,3,3.0,True,3,False,4,9,0
Sufismus,"['S', 'uf', 'ism', 'us']",4,"['S', 'uf', 'ismus']",3,"['▁S', 'uf', 'ismus']",3,3.333333333333333,False,3,3.5,False,4,False,5,8,0
