word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
ceciliana,"['cec', 'il', 'iana']",3,"['ce', 'cil', 'iana']",3,"['▁c', 'ec', 'il', 'iana']",4,3.333333333333333,False,3,3.0,True,3,False,4,9,0
flugelhorn,"['fl', 'ug', 'el', 'horn']",4,"['fl', 'ugel', 'horn']",3,"['▁fl', 'ugel', 'horn']",3,3.333333333333333,False,3,3.5,False,4,False,5,10,0
formosa,"['form', 'osa']",2,"['form', 'osa']",2,"['▁form', 'osa']",2,2.0,True,2,2.0,True,2,False,4,7,0
prelature,"['pre', 'l', 'ature']",3,"['pre', 'l', 'ature']",3,"['▁pre', 'l', 'ature']",3,3.0,True,3,3.0,True,3,False,5,9,0
comix,"['com', 'ix']",2,"['com', 'ix']",2,"['▁com', 'ix']",2,2.0,True,2,2.0,True,2,False,4,5,0
junket,"['j', 'unk', 'et']",3,"['junk', 'et']",2,"['▁j', 'unk', 'et']",3,2.6666666666666665,False,3,2.5,False,3,False,5,6,0
fractionation,"['fraction', 'ation']",2,"['fraction', 'ation']",2,"['▁fraction', 'ation']",2,2.0,True,2,2.0,True,2,False,4,13,0
valedictorian,"['v', 'aled', 'ict', 'orian']",4,"['val', 'edict', 'orian']",3,"['▁v', 'aled', 'ict', 'or', 'ian']",5,4.0,False,4,3.5,False,4,False,5,13,0
jaundice,"['ja', 'und', 'ice']",3,"['j', 'aundice']",2,"['▁j', 'au', 'nd', 'ice']",4,3.0,False,3,2.5,False,3,False,5,8,0
amphipod,"['am', 'ph', 'ip', 'od']",4,"['am', 'ph', 'ip', 'od']",4,"['▁am', 'ph', 'ip', 'od']",4,4.0,True,4,4.0,True,4,False,4,8,0
strontium,"['str', 'ont', 'ium']",3,"['str', 'ontium']",2,"['▁str', 'ont', 'ium']",3,2.6666666666666665,False,3,2.5,False,3,False,5,9,0
shanty,"['sh', 'ant', 'y']",3,"['sh', 'anty']",2,"['▁sh', 'ant', 'y']",3,2.6666666666666665,False,3,2.5,False,3,False,4,6,0
typhus,"['ty', 'ph', 'us']",3,"['ty', 'phus']",2,"['▁ty', 'ph', 'us']",3,2.6666666666666665,False,3,2.5,False,3,False,5,6,0
rhyming,"['rh', 'ym', 'ing']",3,"['rh', 'yming']",2,"['▁rh', 'ym', 'ing']",3,2.6666666666666665,False,3,2.5,False,3,False,5,7,0
dramatics,"['d', 'ram', 'atics']",3,"['d', 'ram', 'atics']",3,"['▁dram', 'at', 'ics']",3,3.0,True,3,3.0,True,3,False,5,9,0
hyena,"['hy', 'ena']",2,"['hy', 'ena']",2,"['▁hy', 'ena']",2,2.0,True,2,2.0,True,2,False,5,5,0
keylock,"['key', 'lock']",2,"['key', 'lock']",2,"['▁key', 'lock']",2,2.0,True,2,2.0,True,2,False,4,7,0
appendiculata,"['append', 'ic', 'ul', 'ata']",4,"['append', 'iculata']",2,"['▁append', 'icul', 'ata']",3,3.0,False,3,3.0,False,3,False,5,13,0
carnivoran,"['c', 'arn', 'ivor', 'an']",4,"['carn', 'iv', 'oran']",3,"['▁car', 'n', 'iv', 'or', 'an']",5,4.0,False,4,3.5,False,4,False,5,10,0
cooperi,"['co', 'oper', 'i']",3,"['co', 'oper', 'i']",3,"['▁co', 'oper', 'i']",3,3.0,True,3,3.0,True,3,False,4,7,0
misspelling,"['miss', 'p', 'elling']",3,"['mis', 'sp', 'elling']",3,"['▁miss', 'p', 'elling']",3,3.0,True,3,3.0,True,3,False,5,11,0
pancreatitis,"['pan', 'cre', 'atitis']",3,"['pan', 'cre', 'atitis']",3,"['▁pan', 'cre', 'at', 'itis']",4,3.333333333333333,False,3,3.0,True,3,False,4,12,0
railhead,"['rail', 'head']",2,"['rail', 'head']",2,"['▁rail', 'head']",2,2.0,True,2,2.0,True,2,False,5,8,0
meritocracy,"['mer', 'it', 'ocracy']",3,"['mer', 'it', 'ocracy']",3,"['▁mer', 'it', 'ocracy']",3,3.0,True,3,3.0,True,3,False,4,11,0
photopigment,"['phot', 'op', 'ig', 'ment']",4,"['phot', 'op', 'igment']",3,"['▁phot', 'op', 'ig', 'ment']",4,3.6666666666666665,False,4,3.5,False,4,False,5,12,0
nanny,"['n', 'anny']",2,"['n', 'anny']",2,"['▁n', 'anny']",2,2.0,True,2,2.0,True,2,False,4,5,0
dowager,"['d', 'ow', 'ager']",3,"['dow', 'ager']",2,"['▁dow', 'ager']",2,2.333333333333333,False,2,2.5,False,3,False,5,7,0
ridicule,"['rid', 'ic', 'ule']",3,"['rid', 'icule']",2,"['▁rid', 'ic', 'ule']",3,2.6666666666666665,False,3,2.5,False,3,False,4,8,0
misgiving,"['mis', 'g', 'iving']",3,"['mis', 'giving']",2,"['▁mis', 'g', 'iving']",3,2.6666666666666665,False,3,2.5,False,3,False,5,9,0
dipole,"['d', 'ip', 'ole']",3,"['dip', 'ole']",2,"['▁di', 'pole']",2,2.333333333333333,False,2,2.5,False,3,False,4,6,0
assumes,"['ass', 'umes']",2,"['ass', 'umes']",2,['▁assumes'],1,1.6666666666666667,False,2,2.0,True,2,True,4,7,0
vetustus,"['vet', 'ust', 'us']",3,"['vet', 'ustus']",2,"['▁v', 'et', 'ust', 'us']",4,3.0,False,3,2.5,False,3,False,5,8,0
internationalism,"['international', 'ism']",2,"['international', 'ism']",2,"['▁international', 'ism']",2,2.0,True,2,2.0,True,2,False,4,16,0
tracy,"['tr', 'acy']",2,"['tr', 'acy']",2,"['▁t', 'racy']",2,2.0,True,2,2.0,True,2,False,5,5,0
falsehood,"['false', 'hood']",2,"['false', 'hood']",2,"['▁false', 'hood']",2,2.0,True,2,2.0,True,2,False,5,9,0
tabulation,"['tab', 'ulation']",2,"['tab', 'ulation']",2,"['▁tab', 'ulation']",2,2.0,True,2,2.0,True,2,False,4,10,0
dependability,"['depend', 'ability']",2,"['depend', 'ability']",2,"['▁depend', 'ability']",2,2.0,True,2,2.0,True,2,False,4,13,0
radiata,"['radi', 'ata']",2,"['radi', 'ata']",2,"['▁radi', 'ata']",2,2.0,True,2,2.0,True,2,False,4,7,0
sprain,"['spr', 'ain']",2,"['sp', 'rain']",2,"['▁sp', 'rain']",2,2.0,True,2,2.0,True,2,False,5,6,0
pranayama,"['pr', 'an', 'ay', 'ama']",4,"['pr', 'an', 'ayama']",3,"['▁pr', 'an', 'ay', 'ama']",4,3.6666666666666665,False,4,3.5,False,4,False,5,9,0
smits,"['sm', 'its']",2,"['sm', 'its']",2,"['▁sm', 'its']",2,2.0,True,2,2.0,True,2,False,4,5,0
quackery,"['qu', 'ack', 'ery']",3,"['qu', 'ack', 'ery']",3,"['▁qu', 'ack', 'ery']",3,3.0,True,3,3.0,True,3,False,4,8,0
sardine,"['s', 'ard', 'ine']",3,"['s', 'ard', 'ine']",3,"['▁s', 'ard', 'ine']",3,3.0,True,3,3.0,True,3,False,4,7,0
refueling,"['ref', 'ueling']",2,"['ref', 'ueling']",2,"['▁ref', 'uel', 'ing']",3,2.333333333333333,False,2,2.0,True,2,False,4,9,0
canoeing,"['can', 'oe', 'ing']",3,"['cano', 'eing']",2,"['▁can', 'oe', 'ing']",3,2.6666666666666665,False,3,2.5,False,3,False,4,8,0
maheshwari,"['mah', 'esh', 'w', 'ari']",4,"['ma', 'hesh', 'wari']",3,"['▁ma', 'h', 'esh', 'w', 'ari']",5,4.0,False,4,3.5,False,4,False,4,10,0
legitimation,"['leg', 'it', 'imation']",3,"['leg', 'it', 'imation']",3,"['▁legit', 'imation']",2,2.6666666666666665,False,3,3.0,True,3,False,4,12,0
bolero,"['bol', 'ero']",2,"['bol', 'ero']",2,"['▁bol', 'ero']",2,2.0,True,2,2.0,True,2,False,4,6,0
eucalyptol,"['e', 'uc', 'aly', 'pt', 'ol']",5,"['e', 'ucaly', 'pt', 'ol']",4,"['▁eu', 'cal', 'y', 'pt', 'ol']",5,4.666666666666667,False,5,4.5,False,5,False,5,10,0
pindica,"['p', 'ind', 'ica']",3,"['p', 'ind', 'ica']",3,"['▁p', 'ind', 'ica']",3,3.0,True,3,3.0,True,3,False,4,7,0
neopositivists,"['ne', 'op', 'osit', 'iv', 'ists']",5,"['ne', 'op', 'osit', 'iv', 'ists']",5,"['▁ne', 'op', 'os', 'it', 'iv', 'ists']",6,5.333333333333333,False,5,5.0,True,5,False,5,14,0
protectionist,"['pro', 'tection', 'ist']",3,"['protection', 'ist']",2,"['▁protection', 'ist']",2,2.333333333333333,False,2,2.5,False,3,False,4,13,0
msv,"['ms', 'v']",2,"['ms', 'v']",2,"['▁m', 'sv']",2,2.0,True,2,2.0,True,2,False,5,3,0
asshole,"['ass', 'hole']",2,"['ass', 'hole']",2,"['▁as', 'sh', 'ole']",3,2.333333333333333,False,2,2.0,True,2,False,4,7,0
breadwinner,"['bread', 'winner']",2,"['bread', 'winner']",2,"['▁bread', 'w', 'inner']",3,2.333333333333333,False,2,2.0,True,2,False,5,11,0
endless,"['end', 'less']",2,"['end', 'less']",2,"['▁end', 'less']",2,2.0,True,2,2.0,True,2,False,4,7,0
bushfires,"['b', 'ush', 'fires']",3,"['bush', 'fires']",2,"['▁bush', 'f', 'ires']",3,2.6666666666666665,False,3,2.5,False,3,False,5,9,0
modesta,"['mod', 'esta']",2,"['mod', 'esta']",2,"['▁mod', 'esta']",2,2.0,True,2,2.0,True,2,False,5,7,0
mahapandita,"['mah', 'ap', 'and', 'ita']",4,"['mah', 'ap', 'and', 'ita']",4,"['▁ma', 'h', 'ap', 'and', 'ita']",5,4.333333333333333,False,4,4.0,True,4,False,4,11,0
galleon,"['g', 'alle', 'on']",3,"['g', 'alle', 'on']",3,"['▁g', 'alle', 'on']",3,3.0,True,3,3.0,True,3,False,5,7,0
shipmate,"['ship', 'mate']",2,"['ship', 'mate']",2,"['▁ship', 'mate']",2,2.0,True,2,2.0,True,2,False,5,8,0
netherlands,"['n', 'etherlands']",2,"['net', 'herlands']",2,"['▁n', 'ether', 'lands']",3,2.333333333333333,False,2,2.0,True,2,False,4,11,0
superheroine,"['super', 'hero', 'ine']",3,"['super', 'hero', 'ine']",3,"['▁super', 'h', 'ero', 'ine']",4,3.333333333333333,False,3,3.0,True,3,False,4,12,0
lanceolate,"['l', 'ance', 'olate']",3,"['lance', 'olate']",2,"['▁lance', 'olate']",2,2.333333333333333,False,2,2.5,False,3,False,4,10,0
gigantea,"['g', 'ig', 'ante', 'a']",4,"['gig', 'ante', 'a']",3,"['▁gig', 'ante', 'a']",3,3.333333333333333,False,3,3.5,False,4,False,4,8,0
apostlebird,"['ap', 'ost', 'le', 'bird']",4,"['apost', 'le', 'bird']",3,"['▁apost', 'le', 'bird']",3,3.333333333333333,False,3,3.5,False,4,False,5,11,0
faeces,"['fa', 'ec', 'es']",3,"['fa', 'eces']",2,"['▁fa', 'ec', 'es']",3,2.6666666666666665,False,3,2.5,False,3,False,4,6,0
trilobite,"['tr', 'il', 'ob', 'ite']",4,"['tr', 'il', 'ob', 'ite']",4,"['▁tr', 'il', 'ob', 'ite']",4,4.0,True,4,4.0,True,4,False,5,9,0
phagocyte,"['ph', 'ag', 'ocyte']",3,"['ph', 'ag', 'ocyte']",3,"['▁ph', 'ag', 'ocy', 'te']",4,3.333333333333333,False,3,3.0,True,3,False,4,9,0
paedoglauca,"['pa', 'ed', 'ogl', 'au', 'ca']",5,"['pa', 'ed', 'ogl', 'au', 'ca']",5,"['▁pa', 'ed', 'og', 'la', 'uca']",5,5.0,True,5,5.0,True,5,False,5,11,0
pupation,"['p', 'up', 'ation']",3,"['pup', 'ation']",2,"['▁pup', 'ation']",2,2.333333333333333,False,2,2.5,False,3,False,5,8,0
matthew,"['mat', 'thew']",2,"['mat', 'thew']",2,"['▁m', 'att', 'hew']",3,2.333333333333333,False,2,2.0,True,2,False,5,7,0
sisterhood,"['s', 'ister', 'hood']",3,"['sister', 'hood']",2,"['▁sister', 'hood']",2,2.333333333333333,False,2,2.5,False,3,False,5,10,0
schoolroom,"['school', 'room']",2,"['school', 'room']",2,"['▁school', 'room']",2,2.0,True,2,2.0,True,2,False,4,10,0
precession,"['pre', 'cession']",2,"['pre', 'cession']",2,"['▁pre', 'cess', 'ion']",3,2.333333333333333,False,2,2.0,True,2,False,5,10,0
woodsball,"['woods', 'ball']",2,"['woods', 'ball']",2,"['▁woods', 'ball']",2,2.0,True,2,2.0,True,2,False,5,9,0
transceivers,"['trans', 'ce', 'ivers']",3,"['trans', 'ce', 'ivers']",3,"['▁trans', 'ce', 'ivers']",3,3.0,True,3,3.0,True,3,False,4,12,0
piling,"['p', 'iling']",2,"['p', 'iling']",2,"['▁p', 'iling']",2,2.0,True,2,2.0,True,2,False,5,6,0
furtherance,"['f', 'urther', 'ance']",3,"['further', 'ance']",2,"['▁further', 'ance']",2,2.333333333333333,False,2,2.5,False,3,False,5,11,0
skydives,"['sky', 'dives']",2,"['sky', 'dives']",2,"['▁sk', 'yd', 'ives']",3,2.333333333333333,False,2,2.0,True,2,False,4,8,0
obliquity,"['ob', 'liqu', 'ity']",3,"['ob', 'liqu', 'ity']",3,"['▁ob', 'liqu', 'ity']",3,3.0,True,3,3.0,True,3,False,5,9,0
discoidea,"['dis', 'co', 'idea']",3,"['disco', 'idea']",2,"['▁disco', 'idea']",2,2.333333333333333,False,2,2.5,False,3,False,4,9,0
quintus,"['qu', 'int', 'us']",3,"['quint', 'us']",2,"['▁qu', 'int', 'us']",3,2.6666666666666665,False,3,2.5,False,3,False,4,7,0
hapless,"['hap', 'less']",2,"['hap', 'less']",2,"['▁ha', 'pl', 'ess']",3,2.333333333333333,False,2,2.0,True,2,False,4,7,0
interrelationship,"['inter', 'relationship']",2,"['inter', 'relationship']",2,"['▁inter', 'rel', 'ations', 'hip']",4,2.6666666666666665,False,3,2.0,True,2,False,4,17,0
odyssey,"['od', 'yssey']",2,"['od', 'yssey']",2,"['▁od', 'ys', 'sey']",3,2.333333333333333,False,2,2.0,True,2,False,4,7,0
libertarian,"['lib', 'ert', 'arian']",3,"['lib', 'ert', 'arian']",3,"['▁libert', 'arian']",2,2.6666666666666665,False,3,3.0,True,3,False,4,11,0
dicastery,"['dic', 'astery']",2,"['dic', 'astery']",2,"['▁dic', 'aster', 'y']",3,2.333333333333333,False,2,2.0,True,2,False,5,9,0
anticancer,"['antic', 'ancer']",2,"['antic', 'ancer']",2,"['▁ant', 'ican', 'cer']",3,2.333333333333333,False,2,2.0,True,2,False,5,10,0
plausibility,"['pl', 'aus', 'ibility']",3,"['pl', 'aus', 'ibility']",3,"['▁pla', 'us', 'ibility']",3,3.0,True,3,3.0,True,3,False,4,12,0
freestyler,"['fre', 'esty', 'ler']",3,"['fre', 'est', 'yler']",3,"['▁fre', 'esty', 'ler']",3,3.0,True,3,3.0,True,3,False,4,10,0
alms,"['al', 'ms']",2,"['al', 'ms']",2,"['▁al', 'ms']",2,2.0,True,2,2.0,True,2,False,4,4,0
perpetuation,"['per', 'pet', 'uation']",3,"['per', 'pet', 'uation']",3,"['▁perpet', 'u', 'ation']",3,3.0,True,3,3.0,True,3,False,5,12,0
workday,"['work', 'day']",2,"['work', 'day']",2,"['▁work', 'day']",2,2.0,True,2,2.0,True,2,False,5,7,0
structuring,['structuring'],1,"['struct', 'uring']",2,"['▁struct', 'uring']",2,1.6666666666666667,False,2,1.5,False,2,True,4,11,0
aroma,"['ar', 'oma']",2,"['ar', 'oma']",2,"['▁a', 'rom', 'a']",3,2.333333333333333,False,2,2.0,True,2,False,5,5,0
kelp,"['k', 'elp']",2,"['kel', 'p']",2,"['▁k', 'el', 'p']",3,2.333333333333333,False,2,2.0,True,2,False,5,4,0
backwater,"['back', 'water']",2,"['back', 'water']",2,"['▁back', 'water']",2,2.0,True,2,2.0,True,2,False,4,9,0
menopause,"['men', 'opause']",2,"['men', 'opause']",2,"['▁men', 'op', 'ause']",3,2.333333333333333,False,2,2.0,True,2,False,5,9,0
directs,"['direct', 's']",2,"['direct', 's']",2,"['▁direct', 's']",2,2.0,True,2,2.0,True,2,False,5,7,0
gruel,"['gr', 'uel']",2,"['gru', 'el']",2,"['▁gru', 'el']",2,2.0,True,2,2.0,True,2,False,4,5,0
backfield,"['back', 'field']",2,"['back', 'field']",2,"['▁back', 'field']",2,2.0,True,2,2.0,True,2,False,4,9,0
torment,"['tor', 'ment']",2,"['tor', 'ment']",2,"['▁tor', 'ment']",2,2.0,True,2,2.0,True,2,False,4,7,0
wurlitzer,"['w', 'url', 'itzer']",3,"['w', 'url', 'itzer']",3,"['▁wur', 'l', 'itzer']",3,3.0,True,3,3.0,True,3,False,5,9,0
hippopotamus,"['hip', 'pop', 'ot', 'amus']",4,"['hipp', 'opot', 'amus']",3,"['▁hi', 'pp', 'op', 'ot', 'am', 'us']",6,4.333333333333333,False,4,3.5,False,4,False,5,12,0
kingpin,"['king', 'pin']",2,"['king', 'pin']",2,"['▁king', 'pin']",2,2.0,True,2,2.0,True,2,False,5,7,0
foundress,"['found', 'ress']",2,"['found', 'ress']",2,"['▁found', 'ress']",2,2.0,True,2,2.0,True,2,False,5,9,0
zhongjiang,"['zh', 'ong', 'jiang']",3,"['zhong', 'jiang']",2,"['▁z', 'h', 'ong', 'ji', 'ang']",5,3.333333333333333,False,3,2.5,False,3,False,4,10,0
taoist,"['ta', 'o', 'ist']",3,"['tao', 'ist']",2,"['▁t', 'ao', 'ist']",3,2.6666666666666665,False,3,2.5,False,3,False,4,6,0
copepod,"['cope', 'pod']",2,"['cope', 'pod']",2,"['▁co', 'pe', 'pod']",3,2.333333333333333,False,2,2.0,True,2,False,4,7,0
rye,"['ry', 'e']",2,"['ry', 'e']",2,"['▁r', 'ye']",2,2.0,True,2,2.0,True,2,False,5,3,0
tarpaulin,"['t', 'arp', 'aul', 'in']",4,"['tar', 'pa', 'ulin']",3,"['▁tar', 'pa', 'ul', 'in']",4,3.6666666666666665,False,4,3.5,False,4,False,5,9,0
sorcery,"['s', 'or', 'cery']",3,"['sor', 'cery']",2,"['▁sor', 'c', 'ery']",3,2.6666666666666665,False,3,2.5,False,3,False,4,7,0
vasculature,"['vas', 'cul', 'ature']",3,"['vas', 'cul', 'ature']",3,"['▁vas', 'cul', 'ature']",3,3.0,True,3,3.0,True,3,False,4,11,0
falsetto,"['fal', 'set', 'to']",3,"['fal', 'set', 'to']",3,"['▁fal', 'set', 'to']",3,3.0,True,3,3.0,True,3,False,4,8,0
garb,"['gar', 'b']",2,"['gar', 'b']",2,"['▁gar', 'b']",2,2.0,True,2,2.0,True,2,False,5,4,0
rafting,"['raft', 'ing']",2,"['raft', 'ing']",2,"['▁ra', 'ft', 'ing']",3,2.333333333333333,False,2,2.0,True,2,False,4,7,0
harpercollins,"['har', 'per', 'coll', 'ins']",4,"['har', 'per', 'coll', 'ins']",4,"['▁har', 'per', 'coll', 'ins']",4,4.0,True,4,4.0,True,4,False,4,13,0
craton,"['cr', 'aton']",2,"['c', 'rat', 'on']",3,"['▁cr', 'aton']",2,2.333333333333333,False,2,2.5,False,3,False,5,6,0
nowrap,['nowrap'],1,"['now', 'rap']",2,"['▁now', 'rap']",2,1.6666666666666667,False,2,1.5,False,2,True,4,6,0
banishment,"['ban', 'ishment']",2,"['ban', 'ishment']",2,"['▁ban', 'ishment']",2,2.0,True,2,2.0,True,2,False,5,10,0
manhwa,"['man', 'h', 'wa']",3,"['man', 'hwa']",2,"['▁man', 'h', 'wa']",3,2.6666666666666665,False,3,2.5,False,3,False,4,6,0
scolaire,"['s', 'col', 'aire']",3,"['sc', 'olaire']",2,"['▁sc', 'ola', 'ire']",3,2.6666666666666665,False,3,2.5,False,3,False,5,8,0
sundries,"['s', 'und', 'ries']",3,"['s', 'und', 'ries']",3,"['▁su', 'nd', 'ries']",3,3.0,True,3,3.0,True,3,False,4,8,0
colophon,"['col', 'ophon']",2,"['col', 'ophon']",2,"['▁col', 'oph', 'on']",3,2.333333333333333,False,2,2.0,True,2,False,4,8,0
severus,"['se', 'ver', 'us']",3,"['sever', 'us']",2,"['▁sever', 'us']",2,2.333333333333333,False,2,2.5,False,3,False,4,7,0
compulsion,"['comp', 'ulsion']",2,"['comp', 'ulsion']",2,"['▁comp', 'ulsion']",2,2.0,True,2,2.0,True,2,False,4,10,0
puppy,"['p', 'uppy']",2,"['pu', 'ppy']",2,"['▁pu', 'ppy']",2,2.0,True,2,2.0,True,2,False,5,5,0
travelogue,"['travel', 'ogue']",2,"['travel', 'ogue']",2,"['▁travel', 'og', 'ue']",3,2.333333333333333,False,2,2.0,True,2,False,4,10,0
sunroof,"['sun', 'roof']",2,"['sun', 'roof']",2,"['▁sun', 'ro', 'of']",3,2.333333333333333,False,2,2.0,True,2,False,5,7,0
hobo,"['h', 'obo']",2,"['h', 'obo']",2,"['▁h', 'ob', 'o']",3,2.333333333333333,False,2,2.0,True,2,False,4,4,0
infield,"['in', 'field']",2,"['in', 'field']",2,"['▁in', 'field']",2,2.0,True,2,2.0,True,2,False,5,7,0
faithless,"['faith', 'less']",2,"['faith', 'less']",2,"['▁faith', 'less']",2,2.0,True,2,2.0,True,2,False,4,9,0
epoxidation,"['ep', 'oxid', 'ation']",3,"['ep', 'oxidation']",2,"['▁epo', 'x', 'id', 'ation']",4,3.0,False,3,2.5,False,3,False,4,11,0
flowerbed,"['flower', 'bed']",2,"['flower', 'bed']",2,"['▁flower', 'bed']",2,2.0,True,2,2.0,True,2,False,5,9,0
duly,"['d', 'uly']",2,"['d', 'uly']",2,"['▁d', 'uly']",2,2.0,True,2,2.0,True,2,False,4,4,0
voicemail,"['vo', 'icemail']",2,"['vo', 'ic', 'email']",3,"['▁vo', 'ic', 'email']",3,2.6666666666666665,False,3,2.5,False,3,False,4,9,0
shogunate,"['sh', 'og', 'unate']",3,"['sh', 'og', 'unate']",3,"['▁sh', 'og', 'un', 'ate']",4,3.333333333333333,False,3,3.0,True,3,False,5,9,0
debenedet,"['deb', 'ened', 'et']",3,"['de', 'ben', 'ed', 'et']",4,"['▁de', 'ben', 'ed', 'et']",4,3.6666666666666665,False,4,3.5,False,4,False,5,9,0
nomarchs,"['nom', 'archs']",2,"['nom', 'arch', 's']",3,"['▁nom', 'arch', 's']",3,2.6666666666666665,False,3,2.5,False,3,False,4,8,0
waterwheel,"['water', 'wheel']",2,"['water', 'wheel']",2,"['▁water', 'w', 'heel']",3,2.333333333333333,False,2,2.0,True,2,False,5,10,0
benjamin,"['ben', 'jamin']",2,"['ben', 'jamin']",2,"['▁ben', 'jamin']",2,2.0,True,2,2.0,True,2,False,4,8,0
operandi,"['operand', 'i']",2,"['oper', 'andi']",2,"['▁oper', 'and', 'i']",3,2.333333333333333,False,2,2.0,True,2,False,4,8,0
diploid,"['d', 'ip', 'loid']",3,"['di', 'ploid']",2,"['▁dip', 'lo', 'id']",3,2.6666666666666665,False,3,2.5,False,3,False,4,7,0
tentacle,"['tent', 'acle']",2,"['tent', 'acle']",2,"['▁tent', 'acle']",2,2.0,True,2,2.0,True,2,False,5,8,0
defamiliarization,"['def', 'amiliar', 'ization']",3,"['def', 'amiliar', 'ization']",3,"['▁def', 'amil', 'iar', 'ization']",4,3.333333333333333,False,3,3.0,True,3,False,4,17,0
dobro,"['dob', 'ro']",2,"['dob', 'ro']",2,"['▁do', 'bro']",2,2.0,True,2,2.0,True,2,False,5,5,0
racecars,"['race', 'cars']",2,"['race', 'cars']",2,"['▁race', 'c', 'ars']",3,2.333333333333333,False,2,2.0,True,2,False,4,8,0
hernia,"['h', 'ern', 'ia']",3,"['her', 'nia']",2,"['▁h', 'ern', 'ia']",3,2.6666666666666665,False,3,2.5,False,3,False,5,6,0
boxicity,"['box', 'icity']",2,"['box', 'icity']",2,"['▁box', 'icity']",2,2.0,True,2,2.0,True,2,False,4,8,0
fiancee,"['f', 'iance', 'e']",3,"['f', 'iance', 'e']",3,"['▁f', 'iance', 'e']",3,3.0,True,3,3.0,True,3,False,5,7,0
inanimate,"['in', 'animate']",2,"['in', 'animate']",2,"['▁in', 'animate']",2,2.0,True,2,2.0,True,2,False,4,9,0
belde,"['bel', 'de']",2,"['bel', 'de']",2,"['▁bel', 'de']",2,2.0,True,2,2.0,True,2,False,5,5,0
rufiventris,"['r', 'uf', 'ivent', 'ris']",4,"['ruf', 'ivent', 'ris']",3,"['▁r', 'uf', 'ivent', 'ris']",4,3.6666666666666665,False,4,3.5,False,4,False,4,11,0
tailcoat,"['tail', 'coat']",2,"['tail', 'coat']",2,"['▁tail', 'co', 'at']",3,2.333333333333333,False,2,2.0,True,2,False,4,8,0
frill,"['fr', 'ill']",2,"['fr', 'ill']",2,"['▁fr', 'ill']",2,2.0,True,2,2.0,True,2,False,4,5,0
transcriptase,"['trans', 'cript', 'ase']",3,"['transcript', 'ase']",2,"['▁trans', 'cript', 'ase']",3,2.6666666666666665,False,3,2.5,False,3,False,4,13,0
fiches,"['f', 'ich', 'es']",3,"['f', 'iches']",2,"['▁f', 'ich', 'es']",3,2.6666666666666665,False,3,2.5,False,3,False,5,6,0
phaser,"['ph', 'aser']",2,"['phas', 'er']",2,"['▁ph', 'aser']",2,2.0,True,2,2.0,True,2,False,5,6,0
prossimo,"['pro', 'ss', 'imo']",3,"['pro', 'ss', 'imo']",3,"['▁pro', 'ss', 'imo']",3,3.0,True,3,3.0,True,3,False,5,8,0
senezensis,"['s', 'ene', 'zens', 'is']",4,"['s', 'enez', 'ensis']",3,"['▁s', 'enez', 'ensis']",3,3.333333333333333,False,3,3.5,False,4,False,5,10,0
