word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
Oberpräsidium,"['O', 'ber', 'pr', 'Ã¤', 'sid', 'ium']",6,"['Ober', 'prä', 'sid', 'ium']",4,"['▁Ober', 'pr', 'äs', 'id', 'ium']",5,5.0,False,5,5.0,False,5,False,6,13,0
Autolacke,"['Aut', 'ol', 'ack', 'e']",4,"['Aut', 'ol', 'ack', 'e']",4,"['▁Aut', 'ol', 'ack', 'e']",4,4.0,True,4,4.0,True,4,False,5,9,0
Endrundenteilnahme,"['End', 'r', 'und', 'ente', 'il', 'nahme']",6,"['End', 'rund', 'ente', 'il', 'nahme']",5,"['▁End', 'rund', 'ente', 'il', 'nahme']",5,5.333333333333333,False,5,5.5,False,6,False,6,18,0
Bauchspeicheldrüse,"['Ba', 'uch', 'spe', 'ich', 'eld', 'rÃ¼', 'se']",7,"['B', 'auch', 'spe', 'iche', 'ld', 'rü', 'se']",7,"['▁Bau', 'ch', 'spe', 'ich', 'eld', 'r', 'ü', 'se']",8,7.333333333333333,False,7,7.0,True,7,False,4,18,0
Antriebseinheit,"['An', 'trie', 'b', 'sein', 'heit']",5,"['Ant', 'rieb', 'sein', 'heit']",4,"['▁An', 'tr', 'ieb', 'sein', 'heit']",5,4.666666666666667,False,5,4.5,False,5,False,4,15,0
Kunstschmied,"['K', 'un', 'st', 'sch', 'm', 'ied']",6,"['Kunst', 'sch', 'm', 'ied']",4,"['▁Kunst', 'sch', 'm', 'ied']",4,4.666666666666667,False,5,5.0,False,5,False,6,12,0
Pluralendung,"['Pl', 'ural', 'end', 'ung']",4,"['Pl', 'ural', 'endung']",3,"['▁Pl', 'ural', 'end', 'ung']",4,3.6666666666666665,False,4,3.5,False,4,False,4,12,0
Friedhofskirche,"['F', 'ried', 'hof', 'sk', 'ir', 'che']",6,"['Fried', 'hof', 'sk', 'ir', 'che']",5,"['▁Fried', 'hof', 'sk', 'irche']",4,5.0,False,5,5.5,False,6,False,4,15,0
Endurosportler,"['End', 'uros', 'port', 'ler']",4,"['End', 'uros', 'port', 'ler']",4,"['▁End', 'u', 'ros', 'port', 'ler']",5,4.333333333333333,False,4,4.0,True,4,False,4,14,0
Umweltbundesamt,"['U', 'mw', 'elt', 'b', 'und', 'es', 'amt']",7,"['Um', 'welt', 'bund', 'es', 'amt']",5,"['▁Um', 'welt', 'b', 'undes', 'amt']",5,5.666666666666667,False,6,6.0,False,6,False,5,15,0
Wertungslauf,"['W', 'ert', 'ung', 'sl', 'auf']",5,"['Wert', 'ungsl', 'auf']",3,"['▁W', 'ert', 'ungs', 'lauf']",4,4.0,False,4,4.0,False,4,False,6,12,0
Weltrekordzeit,"['W', 'elt', 'rek', 'ord', 'zeit']",5,"['Welt', 'rek', 'ord', 'zeit']",4,"['▁Welt', 'rek', 'ord', 'zeit']",4,4.333333333333333,False,4,4.5,False,5,False,4,14,0
Religionslehre,"['Rel', 'ig', 'ions', 'leh', 're']",5,"['Rel', 'ig', 'ions', 'leh', 're']",5,"['▁Relig', 'ions', 'le', 'hre']",4,4.666666666666667,False,5,5.0,True,5,False,4,14,0
Teilnachlass,"['Te', 'il', 'n', 'ach', 'lass']",5,"['Te', 'il', 'nach', 'lass']",4,"['▁Teil', 'nach', 'lass']",3,4.0,False,4,4.5,False,5,False,5,12,0
Sekundärantrieb,"['S', 'ek', 'und', 'Ã¤', 'ran', 'trie', 'b']",7,"['Sek', 'und', 'är', 'ant', 'rieb']",5,"['▁Se', 'kund', 'är', 'ant', 'rieb']",5,5.666666666666667,False,6,6.0,False,6,False,4,15,0
Ausstülpung,"['Aus', 'st', 'Ã¼', 'lp', 'ung']",5,"['Aus', 'st', 'ül', 'pung']",4,"['▁Aus', 'st', 'ül', 'p', 'ung']",5,4.666666666666667,False,5,4.5,False,5,False,5,11,0
Gewässergüteklasse,"['G', 'ew', 'Ã¤', 'ss', 'erg', 'Ã¼', 'te', 'kl', 'asse']",9,"['Gew', 'äss', 'erg', 'üte', 'klasse']",5,"['▁Gew', 'äs', 'ser', 'g', 'ü', 'tek', 'lasse']",7,7.0,False,7,7.0,False,7,False,5,18,0
Gewehrkugel,"['G', 'ew', 'eh', 'rk', 'ug', 'el']",6,"['G', 'ewe', 'hr', 'k', 'ugel']",5,"['▁Ge', 'wehr', 'k', 'ugel']",4,5.0,False,5,5.5,False,6,False,4,11,0
Schwanzfeder,"['Sch', 'w', 'anz', 'f', 'eder']",5,"['Schw', 'anz', 'feder']",3,"['▁Schw', 'anz', 'f', 'eder']",4,4.0,False,4,4.0,False,4,False,6,12,0
Aufheizen,"['Auf', 'he', 'izen']",3,"['Auf', 'he', 'izen']",3,"['▁Auf', 'he', 'izen']",3,3.0,True,3,3.0,True,3,False,4,9,0
Verstimmung,"['Ver', 'st', 'imm', 'ung']",4,"['Ver', 'st', 'immung']",3,"['▁Ver', 'st', 'imm', 'ung']",4,3.6666666666666665,False,4,3.5,False,4,False,6,11,0
Tischglocke,"['T', 'isch', 'g', 'lock', 'e']",5,"['T', 'isch', 'gl', 'ocke']",4,"['▁T', 'isch', 'g', 'lock', 'e']",5,4.666666666666667,False,5,4.5,False,5,False,4,11,0
Wartungsarbeit,"['W', 'art', 'ungs', 'arbeit']",4,"['W', 'art', 'ungs', 'arbeit']",4,"['▁W', 'art', 'ungs', 'arbeit']",4,4.0,True,4,4.0,True,4,False,4,14,0
Piraterie,"['P', 'ir', 'ater', 'ie']",4,"['Pir', 'ater', 'ie']",3,"['▁Pir', 'ater', 'ie']",3,3.333333333333333,False,3,3.5,False,4,False,6,9,0
Rangdienstalter,"['R', 'ang', 'd', 'ien', 'st', 'alter']",6,"['Rang', 'dienst', 'alter']",3,"['▁Rang', 'd', 'ien', 'stal', 'ter']",5,4.666666666666667,False,5,4.5,False,5,False,5,15,0
Koordinationsstelle,"['K', 'o', 'ordin', 'ations', 'st', 'elle']",6,"['Koordin', 'ations', 'stelle']",3,"['▁Ko', 'ordin', 'ations', 'stelle']",4,4.333333333333333,False,4,4.5,False,5,False,5,19,0
Triglyph,"['Tr', 'ig', 'lyph']",3,"['Tr', 'ig', 'ly', 'ph']",4,"['▁Tr', 'ig', 'lyph']",3,3.333333333333333,False,3,3.5,False,4,False,6,8,0
Ausflugsgaststätte,"['Aus', 'fl', 'ug', 'sg', 'ast', 'st', 'Ã¤t', 'te']",8,"['Aus', 'flug', 'sg', 'ast', 'stätte']",5,"['▁Aus', 'flug', 'sg', 'ast', 'st', 'ätte']",6,6.333333333333333,False,6,6.5,False,7,False,6,18,0
Zulieferbetrieb,"['Z', 'ul', 'ie', 'fer', 'bet', 'rieb']",6,"['Z', 'ul', 'iefer', 'betrieb']",4,"['▁Z', 'ul', 'ie', 'fer', 'bet', 'rieb']",6,5.333333333333333,False,5,5.0,False,5,False,5,15,0
Industriellenvereinigung,"['Ind', 'ust', 'ri', 'ellen', 'vere', 'in', 'igung']",7,"['Indust', 'ri', 'ellen', 'verein', 'igung']",5,"['▁Indust', 'ri', 'ellen', 'verein', 'igung']",5,5.666666666666667,False,6,6.0,False,6,False,5,24,0
Kirchzarten,"['Kir', 'ch', 'z', 'arten']",4,"['Kir', 'ch', 'z', 'arten']",4,"['▁Kirch', 'z', 'arten']",3,3.6666666666666665,False,4,4.0,True,4,False,4,11,0
Seereise,"['Se', 'ere', 'ise']",3,"['Se', 'ere', 'ise']",3,"['▁Se', 'ere', 'ise']",3,3.0,True,3,3.0,True,3,False,6,8,0
Kraftwerksgruppe,"['K', 'raft', 'wer', 'ks', 'gr', 'uppe']",6,"['Kraft', 'werks', 'gruppe']",3,"['▁Kraft', 'wer', 'ks', 'gruppe']",4,4.333333333333333,False,4,4.5,False,5,False,4,16,0
Gotteshausbund,"['G', 'ottes', 'ha', 'usb', 'und']",5,"['G', 'ottes', 'haus', 'bund']",4,"['▁Gott', 'es', 'haus', 'bund']",4,4.333333333333333,False,4,4.5,False,5,False,5,14,0
Justiziar,"['Just', 'iz', 'iar']",3,"['Just', 'iz', 'iar']",3,"['▁Just', 'iz', 'iar']",3,3.0,True,3,3.0,True,3,False,6,9,0
Kircheninnenraum,"['Kir', 'chen', 'innen', 'ra', 'um']",5,"['K', 'irchen', 'innen', 'raum']",4,"['▁Kirchen', 'innen', 'raum']",3,4.0,False,4,4.5,False,5,False,4,16,0
Fahrfehler,"['F', 'ahr', 'fe', 'h', 'ler']",5,"['F', 'ahr', 'fehler']",3,"['▁Fahr', 'fe', 'h', 'ler']",4,4.0,False,4,4.0,False,4,False,5,10,0
Austragungsmodus,"['A', 'ustr', 'ag', 'ungs', 'mod', 'us']",6,"['Aust', 'rag', 'ungs', 'modus']",4,"['▁Aust', 'rag', 'ungs', 'mod', 'us']",5,5.0,False,5,5.0,False,5,False,5,16,0
Gerinnungsstörung,"['Ger', 'inn', 'ungs', 'st', 'Ã¶r', 'ung']",6,"['Ger', 'inn', 'ungs', 'st', 'örung']",5,"['▁Ger', 'inn', 'ungs', 'st', 'ör', 'ung']",6,5.666666666666667,False,6,5.5,False,6,False,4,17,0
Vorderrhein,"['V', 'ord', 'err', 'he', 'in']",5,"['V', 'ord', 'err', 'hein']",4,"['▁V', 'order', 'r', 'hein']",4,4.333333333333333,False,4,4.5,False,5,False,4,11,0
Choreographin,"['Ch', 'ore', 'ograph', 'in']",4,"['Ch', 'ore', 'ograph', 'in']",4,"['▁Ch', 'ore', 'ograph', 'in']",4,4.0,True,4,4.0,True,4,False,4,13,0
Außenelbe,"['Au', 'ÃŁen', 'el', 'be']",4,"['Au', 'ßen', 'elbe']",3,"['▁Auß', 'en', 'el', 'be']",4,3.6666666666666665,False,4,3.5,False,4,False,4,9,0
Hauptgiebel,"['H', 'aupt', 'gie', 'bel']",4,"['Haupt', 'gie', 'bel']",3,"['▁Haupt', 'gie', 'bel']",3,3.333333333333333,False,3,3.5,False,4,False,4,11,0
Blütenfarbe,"['Bl', 'Ã¼', 'ten', 'far', 'be']",5,"['Bl', 'üten', 'farbe']",3,"['▁Bl', 'ü', 'ten', 'far', 'be']",5,4.333333333333333,False,4,4.0,False,4,False,4,11,0
Raketenpionier,"['R', 'ak', 'eten', 'p', 'ion', 'ier']",6,"['Rak', 'eten', 'p', 'ion', 'ier']",5,"['▁Rak', 'eten', 'p', 'ion', 'ier']",5,5.333333333333333,False,5,5.5,False,6,False,4,14,0
Rechtslehrer,"['Re', 'chts', 'le', 'hr', 'er']",5,"['Re', 'chts', 'le', 'hrer']",4,"['▁Rechts', 'le', 'hrer']",3,4.0,False,4,4.5,False,5,False,5,12,0
Steckverbindung,"['Ste', 'ck', 'ver', 'bindung']",4,"['Ste', 'ck', 'ver', 'bindung']",4,"['▁Ste', 'ck', 'ver', 'bindung']",4,4.0,True,4,4.0,True,4,False,5,15,0
Konservierungsmittel,"['K', 'ons', 'erv', 'ierung', 'sm', 'ittel']",6,"['Kons', 'erv', 'ierung', 'smittel']",4,"['▁Kon', 'serv', 'ierungs', 'mittel']",4,4.666666666666667,False,5,5.0,False,5,False,4,20,0
Militärbefehlshaber,"['M', 'ilit', 'Ã¤', 'rb', 'ef', 'eh', 'l', 'sh', 'aber']",9,"['M', 'ilit', 'är', 'bef', 'ehl', 'sh', 'aber']",7,"['▁Militär', 'be', 'fe', 'hl', 'sh', 'ab', 'er']",7,7.666666666666667,False,8,8.0,False,8,False,5,19,0
Gebäudetyp,"['G', 'eb', 'Ã¤', 'ud', 'et', 'yp']",6,"['Geb', 'ä', 'udet', 'yp']",4,"['▁Geb', 'ä', 'ud', 'et', 'yp']",5,5.0,False,5,5.0,False,5,False,4,10,0
Kaufmannstochter,"['K', 'auf', 'mann', 'st', 'och', 'ter']",6,"['K', 'auf', 'mann', 'st', 'och', 'ter']",6,"['▁Kauf', 'mann', 'st', 'och', 'ter']",5,5.666666666666667,False,6,6.0,True,6,False,6,16,0
Aktionsraum,"['Akt', 'ions', 'ra', 'um']",4,"['A', 'ktions', 'raum']",3,"['▁Akt', 'ions', 'raum']",3,3.333333333333333,False,3,3.5,False,4,False,6,11,0
Atemarbeit,"['A', 'tem', 'arbeit']",3,"['A', 'tem', 'arbeit']",3,"['▁A', 'tem', 'arbeit']",3,3.0,True,3,3.0,True,3,False,4,10,0
Passagieraufkommen,"['Pass', 'ag', 'iera', 'uf', 'kommen']",5,"['Pass', 'ag', 'ier', 'auf', 'kommen']",5,"['▁Pass', 'ag', 'ier', 'auf', 'kommen']",5,5.0,True,5,5.0,True,5,False,4,18,0
Familieneinkommen,"['F', 'am', 'ili', 'ene', 'ink', 'ommen']",6,"['Fam', 'ili', 'ene', 'ink', 'ommen']",5,"['▁Famil', 'iene', 'ink', 'ommen']",4,5.0,False,5,5.5,False,6,False,6,17,0
Datenbanksystem,"['D', 'aten', 'banks', 'ystem']",4,"['Daten', 'banks', 'ystem']",3,"['▁Daten', 'b', 'anks', 'ystem']",4,3.6666666666666665,False,4,3.5,False,4,False,5,15,0
Mesoregion,"['Mes', 'ore', 'g', 'ion']",4,"['Mes', 'oreg', 'ion']",3,"['▁Mes', 'or', 'eg', 'ion']",4,3.6666666666666665,False,4,3.5,False,4,False,4,10,0
Körperwand,"['K', 'Ã¶rper', 'wand']",3,"['K', 'örper', 'wand']",3,"['▁Kör', 'per', 'wand']",3,3.0,True,3,3.0,True,3,False,4,10,0
Synagogengemeinde,"['Syn', 'agog', 'eng', 'eme', 'inde']",5,"['Syn', 'agog', 'eng', 'eme', 'inde']",5,"['▁Syn', 'agog', 'eng', 'emeinde']",4,4.666666666666667,False,5,5.0,True,5,False,6,17,0
Schutzklasse,"['Sch', 'utz', 'kl', 'asse']",4,"['Sch', 'utz', 'klasse']",3,"['▁Schutz', 'k', 'lasse']",3,3.333333333333333,False,3,3.5,False,4,False,5,12,0
Katharineum,"['K', 'ath', 'arine', 'um']",4,"['Kath', 'arine', 'um']",3,"['▁Kath', 'ar', 'ine', 'um']",4,3.6666666666666665,False,4,3.5,False,4,False,4,11,0
Verbandsarbeit,"['Ver', 'bands', 'arbeit']",3,"['Ver', 'bands', 'arbeit']",3,"['▁Verb', 'ands', 'arbeit']",3,3.0,True,3,3.0,True,3,False,5,14,0
Denkmaltopographie,"['Den', 'km', 'alt', 'op', 'ograph', 'ie']",6,"['Den', 'km', 'alt', 'op', 'ographie']",5,"['▁Den', 'km', 'alt', 'op', 'ographie']",5,5.333333333333333,False,5,5.5,False,6,False,4,18,0
Harmoniemusik,"['Har', 'mon', 'iem', 'us', 'ik']",5,"['Harm', 'oni', 'emus', 'ik']",4,"['▁Harm', 'on', 'iem', 'us', 'ik']",5,4.666666666666667,False,5,4.5,False,5,False,5,13,0
Teilbarkeit,"['Te', 'il', 'bar', 'keit']",4,"['Te', 'il', 'barkeit']",3,"['▁Teil', 'bar', 'keit']",3,3.333333333333333,False,3,3.5,False,4,False,4,11,0
Salzlagerstätte,"['Sal', 'zl', 'ager', 'st', 'Ã¤t', 'te']",6,"['Sal', 'zl', 'ager', 'stätte']",4,"['▁Sal', 'z', 'l', 'ager', 'st', 'ätte']",6,5.333333333333333,False,5,5.0,False,5,False,5,15,0
Körnung,"['K', 'Ã¶r', 'nung']",3,"['K', 'ör', 'nung']",3,"['▁Kör', 'nung']",2,2.6666666666666665,False,3,3.0,True,3,False,4,7,0
Luftschraube,"['Lu', 'ft', 'sch', 'ra', 'ube']",5,"['Lu', 'ft', 'sch', 'ra', 'ube']",5,"['▁Luft', 'sch', 'ra', 'ube']",4,4.666666666666667,False,5,5.0,True,5,False,6,12,0
Bühnenmalerei,"['B', 'Ã¼h', 'nen', 'mal', 'ere', 'i']",6,"['B', 'üh', 'nen', 'mal', 'erei']",5,"['▁Bü', 'hnen', 'mal', 'erei']",4,5.0,False,5,5.5,False,6,False,4,13,0
Kosmopolit,"['K', 'os', 'm', 'opol', 'it']",5,"['Kos', 'm', 'opol', 'it']",4,"['▁Kos', 'm', 'opol', 'it']",4,4.333333333333333,False,4,4.5,False,5,False,5,10,0
Kanalkilometer,"['K', 'an', 'alk', 'il', 'ometer']",5,"['Kan', 'alk', 'il', 'ometer']",4,"['▁Kan', 'alk', 'il', 'ometer']",4,4.333333333333333,False,4,4.5,False,5,False,4,14,0
Konstituante,"['Kon', 'stit', 'u', 'ante']",4,"['Kon', 'stit', 'u', 'ante']",4,"['▁Konst', 'itu', 'ante']",3,3.6666666666666665,False,4,4.0,True,4,False,6,12,0
Wagenende,"['W', 'agen', 'ende']",3,"['W', 'agen', 'ende']",3,"['▁W', 'agen', 'ende']",3,3.0,True,3,3.0,True,3,False,5,9,0
Objektklasse,"['Obj', 'ek', 'tk', 'l', 'asse']",5,"['Obj', 'ekt', 'klasse']",3,"['▁Ob', 'jekt', 'k', 'lasse']",4,4.0,False,4,4.0,False,4,False,5,12,0
Nierenkörperchen,"['N', 'ieren', 'kÃ¶rper', 'chen']",4,"['N', 'ieren', 'körper', 'chen']",4,"['▁N', 'ier', 'enk', 'ör', 'per', 'chen']",6,4.666666666666667,False,5,4.0,True,4,False,5,16,0
Iraker,"['Ir', 'aker']",2,"['I', 'rak', 'er']",3,"['▁Ira', 'ker']",2,2.333333333333333,False,2,2.5,False,3,False,4,6,0
Fundgattung,"['Fund', 'g', 'att', 'ung']",4,"['Fund', 'gatt', 'ung']",3,"['▁Fund', 'g', 'attung']",3,3.333333333333333,False,3,3.5,False,4,False,5,11,0
Knödel,"['Kn', 'Ã¶', 'del']",3,"['Kn', 'ö', 'del']",3,"['▁Kn', 'ö', 'del']",3,3.0,True,3,3.0,True,3,False,5,6,0
Richtungsfahrbahn,"['R', 'icht', 'ung', 'sf', 'ah', 'rb', 'ahn']",7,"['Richt', 'ungs', 'fahr', 'bahn']",4,"['▁R', 'icht', 'ungs', 'fahr', 'bahn']",5,5.333333333333333,False,5,5.5,False,6,False,5,17,0
Auskunfts,"['A', 'usk', 'un', 'fts']",4,"['A', 'usk', 'un', 'fts']",4,"['▁Aus', 'kunft', 's']",3,3.6666666666666665,False,4,4.0,True,4,False,4,9,0
Heeresversuchsanstalt,"['He', 'eres', 'vers', 'uch', 'san', 'st', 'alt']",7,"['He', 'eres', 'vers', 'uch', 'san', 'st', 'alt']",7,"['▁He', 'eres', 'vers', 'uchs', 'anstalt']",5,6.333333333333333,False,6,7.0,True,7,False,4,21,0
Kommilitonin,"['K', 'omm', 'ilit', 'on', 'in']",5,"['K', 'omm', 'ilit', 'onin']",4,"['▁Komm', 'il', 'it', 'on', 'in']",5,4.666666666666667,False,5,4.5,False,5,False,4,12,0
Wegebau,"['We', 'geb', 'au']",3,"['We', 'geb', 'au']",3,"['▁Weg', 'eb', 'au']",3,3.0,True,3,3.0,True,3,False,6,7,0
Metabolisierung,"['Met', 'abol', 'is', 'ierung']",4,"['Met', 'ab', 'olis', 'ierung']",4,"['▁Met', 'ab', 'olis', 'ierung']",4,4.0,True,4,4.0,True,4,False,4,15,0
Parteiorganisation,"['Part', 'ei', 'organisation']",3,"['Parte', 'ior', 'gan', 'isation']",4,"['▁Partei', 'organisation']",2,3.0,False,3,3.5,False,4,False,6,18,0
Nationenpreis,"['Nation', 'en', 'pre', 'is']",4,"['N', 'ationen', 'preis']",3,"['▁N', 'ationen', 'preis']",3,3.333333333333333,False,3,3.5,False,4,False,4,13,0
Lichteffekt,"['L', 'icht', 'eff', 'ekt']",4,"['L', 'icht', 'eff', 'ekt']",4,"['▁L', 'ichte', 'ffe', 'kt']",4,4.0,True,4,4.0,True,4,False,5,11,0
Zweikammersystem,"['Z', 'we', 'ik', 'ammers', 'ystem']",5,"['Z', 'we', 'ik', 'ammers', 'ystem']",5,"['▁Zwe', 'ik', 'amm', 'ers', 'ystem']",5,5.0,True,5,5.0,True,5,False,5,16,0
Fachwerkaufbau,"['F', 'ach', 'wer', 'ka', 'uf', 'bau']",6,"['Fach', 'werk', 'auf', 'bau']",4,"['▁Fach', 'werk', 'auf', 'bau']",4,4.666666666666667,False,5,5.0,False,5,False,4,14,0
Theaterauftritt,"['The', 'ater', 'auf', 'tr', 'itt']",5,"['Theater', 'auft', 'ritt']",3,"['▁Theater', 'auf', 'tritt']",3,3.6666666666666665,False,4,4.0,False,4,False,5,15,0
Tatverdächtiger,"['T', 'at', 'ver', 'd', 'Ã¤cht', 'iger']",6,"['Tat', 'verd', 'ä', 'cht', 'iger']",5,"['▁Tat', 'ver', 'd', 'ächt', 'iger']",5,5.333333333333333,False,5,5.5,False,6,False,4,15,0
Funktionsperiode,"['F', 'unkt', 'ions', 'peri', 'ode']",5,"['Fun', 'ktions', 'periode']",3,"['▁F', 'unkt', 'ions', 'per', 'i', 'ode']",6,4.666666666666667,False,5,4.0,False,4,False,5,16,0
Auslagerung,"['Aus', 'l', 'ager', 'ung']",4,"['Aus', 'lager', 'ung']",3,"['▁Aus', 'l', 'ager', 'ung']",4,3.6666666666666665,False,4,3.5,False,4,False,6,11,0
Bezirksausstellung,"['Be', 'z', 'ir', 'ks', 'aus', 'stellung']",6,"['Be', 'zir', 'ks', 'aus', 'stellung']",5,"['▁Bez', 'irks', 'aus', 'stellung']",4,5.0,False,5,5.5,False,6,False,5,18,0
Atemmuskulatur,"['A', 'tem', 'm', 'usk', 'ul', 'atur']",6,"['A', 'tem', 'mus', 'kul', 'atur']",5,"['▁A', 'tem', 'mus', 'k', 'ul', 'atur']",6,5.666666666666667,False,6,5.5,False,6,False,4,14,0
Richtungsänderung,"['R', 'icht', 'ungs', 'Ã¤nder', 'ung']",5,"['Richt', 'ungs', 'änder', 'ung']",4,"['▁R', 'icht', 'ungs', 'änder', 'ung']",5,4.666666666666667,False,5,4.5,False,5,False,4,17,0
Handlungszeit,"['Hand', 'l', 'ungs', 'zeit']",4,"['Hand', 'lungs', 'zeit']",3,"['▁Hand', 'l', 'ungs', 'zeit']",4,3.6666666666666665,False,4,3.5,False,4,False,5,13,0
Bundesministerien,"['B', 'und', 'es', 'min', 'ister', 'ien']",6,"['Bundes', 'minister', 'ien']",3,"['▁Bundes', 'minister', 'ien']",3,4.0,False,4,4.5,False,5,False,5,17,0
Schrotflinte,"['Sch', 'rot', 'fl', 'inte']",4,"['Sch', 'rot', 'fl', 'inte']",4,"['▁Sch', 'rot', 'fl', 'inte']",4,4.0,True,4,4.0,True,4,False,4,12,0
Brandunterstützung,"['Brand', 'unter', 'stÃ¼t', 'zung']",4,"['Brand', 'unter', 'stüt', 'zung']",4,"['▁Brand', 'unter', 'stüt', 'zung']",4,4.0,True,4,4.0,True,4,False,4,18,0
Zweitligapartie,"['Z', 'weit', 'lig', 'ap', 'art', 'ie']",6,"['Z', 'weit', 'lig', 'apart', 'ie']",5,"['▁Zwe', 'it', 'lig', 'ap', 'art', 'ie']",6,5.666666666666667,False,6,5.5,False,6,False,5,15,0
Straßenbezeichnung,"['Stra', 'ÃŁen', 'be', 'zeich', 'nung']",5,"['Stra', 'ßen', 'be', 'zeichnung']",4,"['▁Straßen', 'be', 'zeichnung']",3,4.0,False,4,4.5,False,5,False,4,18,0
Industrielandschaft,"['Ind', 'ust', 'riel', 'ands', 'chaft']",5,"['Indust', 'riel', 'ands', 'chaft']",4,"['▁Indust', 'riel', 'and', 'schaft']",4,4.333333333333333,False,4,4.5,False,5,False,5,19,0
