word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
filtering,Edge-preserving smoothing or edge-preserving filtering is an image processing technique that smooths away noise or textures while retaining sharp edges.,20,4,"['filter', 'ing']",2,0
redone,Sato released a new version of the soundtrack in 2019 with redone tracks.,13,4,"['red', 'one']",2,0
midge,"It is monotypic, being represented by the single species Obolodiplosis robiniae, commonly known as the locust gall midge.",18,4,"['m', 'idge']",2,0
kickboxing,"Under this character, Nakae sported an afro hairstyle similar to Gushiken's, although complete with a lucha libre mask and kickboxing attire.",21,5,"['kick', 'boxing']",2,0
vortex,"The water turbine was a double bucket inward-flow vortex wheel design (manufactured by MacAdam Brothers, Belfast.",16,5,"['v', 'ortex']",2,0
linking,"These episodes included linking narration, and all of the five sets contained exclusive interviews with former cast members.",18,4,"['link', 'ing']",2,0
negro,"Better die a thousand deaths than submit to live under you or your Government and your Negro allies.""",18,5,"['neg', 'ro']",2,0
subtracts,"Mia40 will be ""saturated"" and will not be able to fold the subtracts.",13,4,"['sub', 'tracts']",2,0
reclassification,"A small number would be modified for delivering refrigerated food to small isolated island bases, most without any reclassification.",19,4,"['re', 'classification']",2,0
commandery,"Shibi Khan's surprise attack against Yanmen Commandery during an imperial tour of the northern frontier almost captured Emperor Yang, but his ethnic Han wife Princess Yicheng—who had been well treated by Empress Xiao during an earlier visit—sent a warning ahead, allowing the emperor and empress time to flee to the commandery seat at present-day Daixian in Shanxi.",57,4,"['command', 'ery']",2,0
orgy,Dance of the Reed Pole- Nutcracker Counterpart: Dance of the Reed Pipes A solo pole dance privately entertaining Clara and Slutcracker Polichinelle- Nutcracker counterpart: Polichinelle An orgy of sexually ambiguous clowns.,31,4,"['org', 'y']",2,0
swell,"The Division stood by in heavy swell for three days, rescuing 40 passengers and crew, before taking them to Cape Town.",21,4,"['sw', 'ell']",2,0
erasure,This lack of communication contributed to the erasure of much of the Corporation's film archive of older black-and-white programming.,19,4,"['er', 'asure']",2,0
telecom,"Accordingly, the Department of Telecom has been formulating developmental policies for the accelerated growth of the telecommunication services.",18,4,"['tele', 'com']",2,0
tamer,"Tricycle gear will probably be a popular option, out of necessity for tamer handling and greater tolerance of gusty winds.""",20,5,"['t', 'amer']",2,0
flagellation,"Flagellation The flagellation of boys was a ritual performed as part of the cult of the ""Scythian Artemis.""",18,4,"['flag', 'ellation']",2,0
occurring,"Twelve Atlas-Agenas launches were conducted from PALC-2-3, with the last occurring on 12 March 1965.",15,5,"['oc', 'curring']",2,0
redeemer,"""I Know That My Redeemer Lives"" is an English Christian Easter hymn in long metre by Samuel Medley.",18,5,"['rede', 'emer']",2,0
stressor,"One suspected cause of her pagophagia was psychological stress, the stressor being her son's annual examinations.",16,4,"['stress', 'or']",2,0
toleration,"By the late fourth century, Christianity is recognized as a legitimate minority with a decree of toleration from Yazdgard I.",20,5,"['tol', 'eration']",2,0
designator,"It consists of a CCD camera, a forward looking infrared (FLIR) imaging sensor, a laser rangefinder and a laser designator to facilitate target acquisition under all-weather conditions, including under nighttime conditions.",31,5,"['design', 'ator']",2,0
rainstorm,Barbie intervenes to rescue Angie and a miraculous rainstorm occurs and ends the chaos.,14,4,"['rain', 'storm']",2,0
inappropriate,Theo later prints inappropriate images of Stacey and later sticks them around Albert Square.,14,4,"['in', 'appropriate']",2,0
slaveholder,"They further stated that in 30 years, no slaveholder had applied to be a missionary.",15,4,"['slave', 'holder']",2,0
bossa,"This album, that contains 14 original songs by the artist, is framed in an experimentation stage, with songs that have rhythmic bases as dissimilar as pop, tango, and bossa nova.",30,4,"['boss', 'a']",2,0
slower,"Montoya was one-tenth of a second slower in second, and Tracy replicated his first practice result in third.",18,4,"['sl', 'ower']",2,0
grandeur,"The marriage was celebrated with grandeur, reflecting the political significance of the event.",13,4,"['grand', 'eur']",2,0
redescription,"Redescription and a study on the phylogenetic relationships of Uluops uluops is published by Rollot, Evers & Joyce (2021).",19,4,"['red', 'escription']",2,0
flagpole,"The helicopter's main rotor made contact with the fore flagpole of the frigate BGS-41 Drazki, sending it into the sea.",20,5,"['flag', 'pole']",2,0
adsorption,Figure 3 illustrates the adsorption of an acceptor molecule (A) onto a semiconductor surface.,14,5,"['ads', 'orption']",2,0
localisation,"Due to the lack of sources, their localisation remains largely speculative, though an area close to the Helvetian territory is usually assumed.",22,4,"['local', 'isation']",2,0
recherche,"l'expérience de l'industrie minière du Mali, PhD thesis, Environmental Sciences, [directrice de recherche, Corinne Gendron], Montréal : Université du Québec à Montréal, 2009.",23,4,"['re', 'cherche']",2,0
activator,The most common activator is silica gel/phosphoric acid for Pb.,10,4,"['activ', 'ator']",2,0
salient,Salient comments have been summarised as follows.,7,4,"['sal', 'ient']",2,0
thrice,"With the team, he won All-India Railway Championship thrice.",9,5,"['th', 'rice']",2,0
xiii,Season 2012/13 brought success and promotion again after beating US Ferrals XIII.,12,5,"['x', 'iii']",2,0
sewn,"Zagorichani flag The flag of the detachment from Zagorichani, Kostursko, was sewn by Maslina Grancharova.",15,5,"['se', 'wn']",2,0
cunning,"The polar opposite to Jerry, Frank is short-tempered and cunning.",10,5,"['c', 'unning']",2,0
benchmarking,Continuously running experiments that do not have prediction 'seasons' focus mainly on benchmarking publicly available webservers.,16,4,"['benchmark', 'ing']",2,0
gneiss,Geology The Black Forest consists of a cover of sandstone on top of a core of gneiss and granite.,19,5,"['gne', 'iss']",2,0
reactive,"Reactive arthritis is an RF-seronegative, HLA-B27-linked arthritis often precipitated by genitourinary or gastrointestinal infections.",14,4,"['react', 'ive']",2,0
comparable,Contemporary datasets often have the number of input variables () comparable with or even much larger than the number of samples ().,22,5,"['com', 'parable']",2,0
stiff,"However, some traditionalist priests prefer ampler chasubles of less stiff material.",11,5,"['st', 'iff']",2,0
copywriter,"When she was 16 she began working in advertising, eventually becoming a copywriter.",13,4,"['copy', 'writer']",2,0
sublime,Turner also demonstrates sublime elements through the terror and violence of the slaves drowning in the foreground of the piece.,20,4,"['sub', 'lime']",2,0
handsome,"By 1952, a new generation of male dancers, including the handsome and powerful David Blair, had taken the spotlight on stage at Covent Garden.",24,4,"['hands', 'ome']",2,0
amenity,"On international flights, an amenity kit is provided.",8,4,"['amen', 'ity']",2,0
putto,Mercury leans back to look at an infant putto tying wings at his feet.,14,5,"['put', 'to']",2,0
takedown,"Strasser scored a takedown later in the round, delivering punches and elbows from the top position.",16,5,"['t', 'akedown']",2,0
interdict,"Angelelli denounced conservative groups, called off religious celebrations in the diocese, and declared a temporary interdict against the Menems and their supporters.",22,4,"['inter', 'dict']",2,0
karma,Karma and 'Cause and Effect' A person creates karma when someone commits murder.,13,5,"['k', 'arma']",2,0
ramets,"Individuals within a multicellular colonial organism may be called ramets, modules, or zooids.",13,5,"['ram', 'ets']",2,0
mosquito,"Despite this, such words can still be counted if appropriate: 'two tomatoes', 'two beers', 'one shirt', 'one mosquito'.",18,5,"['mos', 'quito']",2,0
errand,"When Jim comes home, he briefly tries to entice her, then announces he has an errand to run.",18,4,"['err', 'and']",2,0
infield,"Shortly thereafter, the infield was reconfigured, and competition on the infield road course, mostly by the SCCA, was discontinued.",19,5,"['in', 'field']",2,0
cutback,"Tipco manufactures cationic asphalt emulsion, cutback asphalt and polymer modified asphalt cement.",12,4,"['cut', 'back']",2,0
garb,"Plot In the Fall of 1906, a large crowd of baseball fans attired in period garb gathered at the front gate of Chicago Cub stadium.",25,5,"['gar', 'b']",2,0
tore,Brenton dislocated his right kneecap and tore multiple ligaments in a pickup game in July before the 2010–11 season.,19,4,"['t', 'ore']",2,0
softcore,The term is in contrast with less-explicit softcore pornography.,9,5,"['soft', 'core']",2,0
japanese,"In order to handle the influx of traders, a Japanese district called Nihonmachi was set up at Hội An.",19,5,"['j', 'apanese']",2,0
proposing,The majority of the community had voted prior to proposing of the framework.,13,5,"['pro', 'posing']",2,0
woodsball,"They more often have expansion sleeves, though some woodsball harnesses feature them as well.",14,5,"['woods', 'ball']",2,0
metrology,"Other past research areas have included photogrammetry, remote sensing, network adjustments, industrial metrology and cadastral systems.",16,5,"['metro', 'logy']",2,0
convexus,Charles Walter De Vis described Pseudoambassis convexus from a Queensland specimen in 1884.,13,4,"['conv', 'exus']",2,0
grenadier,"Habitat The spearsnouted grenadier lives in the eastern Atlantic Ocean; it is bathydemersal, living at depths of .",18,5,"['gren', 'adier']",2,0
medius,"Abduction (50° with hip extended, 80° with hip flexed): gluteus medius; tensor fasciae latae; gluteus maximus with its attachment at the fascia lata; gluteus minimus; piriformis; and obturator internus.",29,5,"['medi', 'us']",2,0
emodi,Paeonia emodi has about 15 entire segments per basal leaf.,10,4,"['em', 'odi']",2,0
stamen,There are two lengths of the stamen filaments - and .,11,5,"['st', 'amen']",2,0
seasonality,Ongoing challenges associated with mitigating disease at the field-scale include seasonality of the phytopathogen (Liberibacter spp.),16,5,"['season', 'ality']",2,0
drab,"His focus naturally is primarily on Keane, yet he captures the relentlessly drab and impersonal urban landscapes in a way that reinforces the terrible isolation of William's anguished odyssey.",29,4,"['dr', 'ab']",2,0
moe,"Dr. Stan's Prescription, Volume 1 is a live album by the American rock band moe.",15,4,"['m', 'oe']",2,0
einem,"Paul M of European magazine Time for Metal gave the album an 8/10, commenting that the album is ""full of feeling"" (voller Gefühle), and that ""you won't get bored either"" (wird einem auch nicht langweilig).",35,5,"['e', 'inem']",2,0
yoru,"Hoshi tsuki yoru (Moon and Starlight Night), published on July 15, 2020.",12,4,"['yor', 'u']",2,0
waking,"His sleeping mindbrain solved the problem, but his waking mindbrain was not aware how.",14,4,"['w', 'aking']",2,0
mum,"That would cause problems for Steve and I'd love that, to be sat there with his mum on the couch.""",20,4,"['m', 'um']",2,0
shifting,"He has since displayed speed absorption, time travel and interdimensional shifting abilities.",12,5,"['sh', 'ifting']",2,0
versicolor,"Koch, 1842) – Puerto Rico, Cuba, US Virgin Islands Caribena versicolor (Walckenaer, 1837) – Martinique In synonymy Caribena caesia (C. L. Koch, 1842) = Caribena laeta Caribena rutilans (Ausserer, 1875) = Caribena versicolor Gallery References Theraphosidae Theraphosidae genera Spiders of the Caribbean",42,5,"['vers', 'icolor']",2,0
nutritionist,"Karen Ruth Hurd (née Willa; born 1958) is an American nutritionist, writer, and Republican politician from Eau Claire County, Wisconsin.",20,5,"['nutrition', 'ist']",2,0
defining,"L. sclopetarius differs from its close relatives, L. patagiatus and L. cornutus, with a few defining characteristics.",17,5,"['def', 'ining']",2,0
critically,This was followed in 2007 by the release of the critically and commercially acclaimed Super Mario Galaxy.,17,5,"['crit', 'ically']",2,0
nighttime,Plot The film opens with David being chased in the nighttime by goons and police alike.,16,5,"['night', 'time']",2,0
romana,"Thunor, Donar (German, Donnerstag) and Thor are derived from the name of the Germanic god of thunder, Thunraz, equivalent to Jupiter in the interpretatio romana.",25,4,"['rom', 'ana']",2,0
limp,"The range of motion is reduced, particularly in abduction and internal rotation, and the patient presents with a limp.",19,4,"['lim', 'p']",2,0
upright,"After two running plays, Abbott drove the winning 33-yard field goal just inside the left upright.",16,4,"['up', 'right']",2,0
desist,The mayor of Philadelphia filed a cease and desist order.,10,4,"['des', 'ist']",2,0
whaler,"William Plaskett, captain of the Nantucket whaler Independence II, called at Vaitupu on 21 August 1827.",16,4,"['wh', 'aler']",2,0
cyclization,"In this pathway, vinblastine is constructed by a series of cyclization and coupling reactions which create the required stereochemistry.",19,4,"['cycl', 'ization']",2,0
reactivation,"A reactivation is demanded by many, however the municipality is against it.",12,5,"['react', 'ivation']",2,0
kora,In his pre-teens he left home to the neighboring village of Sonako to study the kora.,16,4,"['k', 'ora']",2,0
ipod,"The device represents an evolutionary step from hand-held electronics (transistor radios) to wearable technology (Walkman, iPod, smart phone).",18,4,"['ip', 'od']",2,0
subsurface,"Exploration, by earth scientists, and petroleum engineering are the oil and gas industry's two main subsurface disciplines, which focus on maximizing economic recovery of hydrocarbons from subsurface reservoirs.",28,5,"['sub', 'surface']",2,0
decryption,The service provider software is presumably configured with a private SAML decryption key.,13,5,"['dec', 'ryption']",2,0
swam,"She swam the race in 30.19 seconds, beating defending champion and training partner Yuliya Efimova by 0.3 seconds.",18,5,"['sw', 'am']",2,0
creamery,"Jay and Joy also operates a cheese shop in the 11th arrondissement of Paris, called (""The plant-based creamery"").",18,4,"['cream', 'ery']",2,0
mba,He graduated from Yerevan State University with a master's degree in Theoretical Physics and received his MBA from the University of North Carolina.,23,4,"['mb', 'a']",2,0
hangman,"He was known for such eccentricities as playing tic-tac-toe and hangman against opposing players during games, using spikes to mark the infield dirt.",23,5,"['hang', 'man']",2,0
atop,"House on the Rock Alex Jordan, Jr. constructed ""Japanese House"" atop rock pinnacle in Spring Green, Wisconsin.",17,5,"['at', 'op']",2,0
duly,"Parisyan, however, performed a judo throw, which put Strasser on the ground and placed him in position for a kimura armlock, which Parisyan duly applied.",25,4,"['d', 'uly']",2,0
platformer,Co-operative action-adventure platformer It Takes Two and third-person roguelike shooter Returnal both led the nominations with nine.,17,5,"['platform', 'er']",2,0
fluting,"The columns are ornamented with vertical fluting and horizontal bands, and they support an entablature at the third floor.",19,4,"['fl', 'uting']",2,0
showy,"The flowers are usually small and inconspicuous, but some genera can have more ""showy"" conspicuous flowers (Haloragodendron, Glischrocaryon).",18,4,"['show', 'y']",2,0
handwritten,"In his final handwritten statement, he denied killing Gardner.",9,4,"['hand', 'written']",2,0
avventure,"In issues #364 and 365 (March–April 2011), Donald Duck featured one of the earliest Donald Duck adventure stories: ""Donald Duck, Special Correspondent"", from the 1938 Italian comic Paperino e altre avventure.",31,5,"['av', 'venture']",2,0
superfan,"30 John Adams, 71, American baseball superfan (Cleveland Indians/Guardians) and drummer.",11,5,"['super', 'fan']",2,0
testbed,L-39-2 also served as a testbed for the Bell X-2 40-degree wing design.,13,4,"['test', 'bed']",2,0
rave,Coulter started to work as a petty drug dealer and in January 1997 he first met Roueche in a rave in Chilliwack.,22,4,"['r', 'ave']",2,0
churn,"Between March and July 2004, the fledgling SAML Metadata specification underwent significant churn.",13,5,"['ch', 'urn']",2,0
flatbread,Barbari bread () is a type of yeast leavened Hazara flatbread.,11,5,"['flat', 'bread']",2,0
blowing,Blowing salt also adheres to bark and leaves and relentlessly penetrates the wood to induce rot and tissue death.,19,4,"['bl', 'owing']",2,0
buckle,"Since 2007, Marcia Rasmussen has attempted to award each Solo crossing a buckle for their finish.",16,4,"['b', 'uckle']",2,0
nationale,"Notes on Marco Polo, (English version), Imprimerie nationale, librairie Adrien-Maisonneuve, Paris.",11,5,"['n', 'ationale']",2,0
bleed,"It is the concept that a person's overall evaluations (e.g., she is pleasant) bleed over into judgments regarding their characteristics (e.g.",21,4,"['ble', 'ed']",2,0
neuron,The input is a roughly 50-dimensional vector corresponding to odor receptor neuron types.,13,4,"['ne', 'uron']",2,0
ramjet,Launch to ramjet operational speed would be via catapult and/or booster rockets.,12,5,"['ram', 'jet']",2,0
recursion,"However the actual Steinhaus–Johnson–Trotter algorithm does not use recursion, instead computing the same sequence of permutations by a simple iterative method.",21,5,"['rec', 'ursion']",2,0
sandal,"When Jason entered Iolcus, he was announced as a man wearing one sandal.",13,4,"['s', 'andal']",2,0
brim,"With that said though, this is still Justified, which means that even the cool-down episodes are packed to the brim with high-stakes chases and the establishing of brand new consequences.""",30,5,"['br', 'im']",2,0
seasonal,"Seasonal beers Holiday Cheer – Cheer is an ""Old World Dunkelweizen"" brewed with Texas peaches and pecans.",17,4,"['season', 'al']",2,0
shipwright,"Contracts for Lizards construction were issued on 13 April 1756 to shipwright Henry Bird of Globe Stairs, Rotherhithe.",18,5,"['ship', 'wright']",2,0
proviso,"With the decline in cigarette sales, the warehouse was presented to the Dundalk Urban District Council in 1989 on the proviso that it be used as an interpretative centre.",29,5,"['pro', 'viso']",2,0
lobster,"Furthermore, several thousand lobster traps had to be replaced due to oil contamination.",13,5,"['lob', 'ster']",2,0
boxcar,With the acquisition GE entered the per diem boxcar leasing business.,11,5,"['box', 'car']",2,0
responds,The clarinet responds and interacts with this horn trio much like an operatic singer would do it in a similar situation.,21,4,"['respond', 's']",2,0
regalia,"A portrait depicting Soane in the regalia of this rank hangs in the collection at Sir John Soane's Museum, London.",20,5,"['reg', 'alia']",2,0
impunity,The organisation expressed concern over impunity in Bangladesh murder cases involving journalists.,12,4,"['imp', 'unity']",2,0
pregnant,Bonzun helps pregnant women get access to information previously not available online.,12,4,"['preg', 'nant']",2,0
wrangler,"as fourth wrangler in 1752, and was elected a fellow of the college.",13,4,"['wr', 'angler']",2,0
compulsion,"In the forest Elena unsuccessfully tries to use her feelings to persuade Damon to ignore the compulsion, but he stops when Stefan subdues him.",24,4,"['comp', 'ulsion']",2,0
presides,Chancellor The Chancellor is the Head of the university and presides at the convocation of the university.,17,4,"['pres', 'ides']",2,0
deepest,"The water depth varies, with the deepest parts reaching .",10,4,"['dee', 'pest']",2,0
bremen,"Bremen have been relegated twice, in 1979–80 and 2020–21; on both occasions, they were promoted back to the first tier at the first attempt.",24,4,"['b', 'remen']",2,0
grandir,"""Plus grandir"" was sung during the 1989 concert as second song of the show.",14,5,"['grand', 'ir']",2,0
psychotropic,"Only indirect evidence supports the use of psychotropic drugs, as noted above.",12,4,"['psych', 'otropic']",2,0
transcribed,References See also Internal transcribed spacer External transcribed spacer Non-coding DNA DNA,12,4,"['trans', 'cribed']",2,0
acuity,"Klein's art is noted for its intellectual acuity, emotional intensity and cool aesthetic.",13,4,"['ac', 'uity']",2,0
shining,"While Feluda was lighting a cigarette, Topshe sees something shining; when questioned, Feluda says it is nothing but phosphorus.",19,4,"['sh', 'ining']",2,0
housekeeping,"Using this approach, Huntington wrote several books aimed at adults who hoped to educate their children, specifically daughters, in cooking and housekeeping skills.",23,4,"['house', 'keeping']",2,0
venter,"Other than being between center and venter, the siphuncle is poorly known.",12,4,"['vent', 'er']",2,0
rishis,"In its similes, it mentions the Ganges river, the Pandavas of the Mahabharata, and the Yoga adept rishis (sages).",19,5,"['rish', 'is']",2,0
esterification,Esterification of steroids with fatty acids was developed to prolong the duration of effect of steroid hormones.,17,5,"['ester', 'ification']",2,0
meetinghouse,"The Abyssinian Meeting House, the third-oldest African American meetinghouse in the U.S., is a stop on the tour.",18,4,"['meeting', 'house']",2,0
doce,The Virgin's hair was long and wavy topped with a crown and the diagnostic doce estrellas.,16,4,"['do', 'ce']",2,0
onscreen,She was paired with her first loveteam onscreen Ryle Paolo Tan.,11,4,"['ons', 'creen']",2,0
spanish,"Luís Vaz de Torres (Galician and Portuguese), or Luis Váez de Torres in the Spanish spelling (born c. 1565; fl.",20,4,"['span', 'ish']",2,0
emcee,He performed across the United States as a comedian and an emcee.,12,4,"['em', 'cee']",2,0
qisas,"It is one of three major types of punishments or sanctions under Sharia Islamic law — hadd, qisas and ta'zir.",20,4,"['q', 'isas']",2,0
tubeless,Halobutyl is today the most important material for the inner linings of tubeless tires.,14,4,"['tube', 'less']",2,0
numerator,The denominator of each fraction equals the numerator of the next fraction in the sequence.,15,5,"['num', 'erator']",2,0
boast,Especially it is worth visiting the cemeteries that boast unique architecture (such as Rakowicki cemetery).,15,5,"['bo', 'ast']",2,0
boxicity,"The cubicity of a graph is closely related to the boxicity of a graph, denoted .",16,4,"['box', 'icity']",2,0
drupa,The drupa 2004 theme song used a techno dance style while the song for 2012 was performed by Dirk Zeisler.,20,5,"['dr', 'upa']",2,0
tantamount,"Land is publicly owned, but leases tantamount to ownership can be granted.",12,5,"['tant', 'amount']",2,0
waxy,"Once established, it is difficult to eradicate, as its waxy leaves shed most water-based herbicide sprays.",16,4,"['w', 'axy']",2,0
dieter,"The dieter then seeks to lose the regained weight, and the cycle begins again.",14,4,"['di', 'eter']",2,0
trapping,Elenor kept drawing things and the things soon started to become reality due to the evil trapping mirrors in the house.,21,4,"['tr', 'apping']",2,0
portland,The first New England League champion was the Portland club.,10,4,"['port', 'land']",2,0
volatility,"In the first quarter of 2021, Bloomberg reported that HRT reaped about $1.2 billion from trading, amid heightened market volatility.",20,5,"['vol', 'atility']",2,0
muerte,"Semana Santa Jerez 2009, Saeta a la Buena Muerte: Live Video, Semana Santa, Jerez 2009, 2:17.",16,5,"['mu', 'erte']",2,0
cadmium,She received a patent for a new method of electrodepositing thin films of cadmium selenide.,15,4,"['cad', 'mium']",2,0
chemin,December 12 – First section of Chemin de fer de Petite Ceinture concession in Paris opens.,16,5,"['chem', 'in']",2,0
cinematics,"The game's cinematics and voice direction were considered exceptional by many publications, particularly relative to other titles of the day.",20,4,"['cin', 'ematics']",2,0
approaching,"With the November 1979 deadline approaching, the band left the inner sleeves of the album unchanged.",16,4,"['appro', 'aching']",2,0
amyloid,"Boidin thus chose the genus name Amylostereum, referring to the amyloid spores.",12,4,"['amy', 'loid']",2,0
trimaran,The 15-meter long aluminum trimaran is solar-powered and is capable of speeds of up to 10 knots (20 km/h).,19,5,"['trim', 'aran']",2,0
submachine,"The unit is equipped with specialist firearms including submachine guns, rifles and shotguns, along with specialist equipment and vehicles such as armoured Chevrolet vans and Lenco BearCat armoured vehicles.",29,4,"['sub', 'machine']",2,0
globulin,This is despite an increase in sex hormone-binding globulin (SHBG) levels and a decrease in total and free testosterone levels.,20,5,"['glob', 'ulin']",2,0
adrift,"At 17, adrift and beginning to lose his way, he accepted a dare and enlisted in the United States Marine Corps.",21,4,"['adr', 'ift']",2,0
pleione,"Where the excited gas crosses Pleione's equator, it obscures her violet light.""",12,5,"['ple', 'ione']",2,0
stripping,This keeps the atmosphere thinner than it would otherwise be by solar wind action constantly stripping away atoms from the outer atmospheric layer.,23,4,"['stri', 'pping']",2,0
rerum,"Belgicarum rerum prodromus, sive de historia belgica ejusque scriptoribus præcipuis commentario.",11,4,"['rer', 'um']",2,0
deciders,"After later joining the Dublin under-21 team, Maguire featured when the team lost back-to-back provincial deciders in 2002 and 2003.",20,4,"['dec', 'iders']",2,0
subkeys,"Then it uses this modified state to encrypt another part of the key, and uses the result to replace more of the subkeys.",23,4,"['sub', 'keys']",2,0
