word,tokens,token_num,freq,freq_quantile,label
cabinetry,"['cabinet', 'ry']",2,4.0,0.0,realword
insists,"['ins', 'ists']",2,4.0,0.0,realword
coxless,"['cox', 'less']",2,5.0,0.0,realword
cerrado,"['cerr', 'ado']",2,4.0,0.0,realword
wrung,"['wr', 'ung']",2,4.0,0.0,realword
meager,"['me', 'ager']",2,5.0,0.0,realword
demerit,"['dem', 'erit']",2,4.0,0.0,realword
withholding,"['with', 'holding']",2,4.0,0.0,realword
hippy,"['hi', 'ppy']",2,5.0,0.0,realword
alms,"['al', 'ms']",2,4.0,0.0,realword
lessor,"['less', 'or']",2,4.0,0.0,realword
handkerchief,"['hand', 'kerchief']",2,4.0,0.0,realword
stenographer,"['sten', 'ographer']",2,4.0,0.0,realword
dubia,"['dub', 'ia']",2,5.0,0.0,realword
cytotoxicity,"['cyt', 'otoxicity']",2,5.0,0.0,realword
gwa,"['g', 'wa']",2,4.0,0.0,realword
plasmid,"['plas', 'mid']",2,4.0,0.0,realword
brunneus,"['brun', 'neus']",2,4.0,0.0,realword
napoleon,"['nap', 'oleon']",2,4.0,0.0,realword
nuit,"['n', 'uit']",2,4.0,0.0,realword
suppressant,"['supp', 'ressant']",2,4.0,0.0,realword
selv,"['sel', 'v']",2,4.0,0.0,realword
defunct,"['def', 'unct']",2,4.0,0.0,realword
selectins,"['select', 'ins']",2,4.0,0.0,realword
forceps,"['force', 'ps']",2,5.0,0.0,realword
lemur,"['lem', 'ur']",2,5.0,0.0,realword
briton,"['brit', 'on']",2,5.0,0.0,realword
proposes,"['pro', 'poses']",2,4.0,0.0,realword
travers,"['tra', 'vers']",2,4.0,0.0,realword
penchant,"['pen', 'chant']",2,5.0,0.0,realword
undertaken,"['undert', 'aken']",2,5.0,0.0,realword
hopeful,"['hope', 'ful']",2,5.0,0.0,realword
lakefront,"['lake', 'front']",2,4.0,0.0,realword
lilac,"['lil', 'ac']",2,4.0,0.0,realword
blockading,"['block', 'ading']",2,4.0,0.0,realword
locomotor,"['loc', 'omotor']",2,4.0,0.0,realword
beekeeper,"['beek', 'eeper']",2,5.0,0.0,realword
recruiter,"['rec', 'ruiter']",2,5.0,0.0,realword
arbiter,"['arb', 'iter']",2,5.0,0.0,realword
lyases,"['ly', 'ases']",2,4.0,0.0,realword
tights,"['t', 'ights']",2,5.0,0.0,realword
meanwhile,"['mean', 'while']",2,5.0,0.0,realword
airbases,"['air', 'bases']",2,4.0,0.0,realword
strontium,"['str', 'ontium']",2,5.0,0.0,realword
itinerary,"['it', 'inerary']",2,5.0,0.0,realword
grantee,"['grant', 'ee']",2,4.0,0.0,realword
admits,"['adm', 'its']",2,5.0,0.0,realword
peaked,"['pe', 'aked']",2,5.0,0.0,realword
organelle,"['organ', 'elle']",2,4.0,0.0,realword
butte,"['but', 'te']",2,4.0,0.0,realword
eschatology,"['esch', 'atology']",2,5.0,0.0,realword
alveolus,"['alve', 'olus']",2,4.0,0.0,realword
whereupon,"['where', 'upon']",2,4.0,0.0,realword
ridicule,"['rid', 'icule']",2,4.0,0.0,realword
roundhouse,"['round', 'house']",2,5.0,0.0,realword
turner,"['turn', 'er']",2,4.0,0.0,realword
loomshops,"['loom', 'shops']",2,4.0,0.0,realword
smoother,"['smo', 'other']",2,4.0,0.0,realword
hazel,"['haz', 'el']",2,5.0,0.0,realword
slower,"['s', 'lower']",2,4.0,0.0,realword
stare,"['st', 'are']",2,4.0,0.0,realword
braid,"['bra', 'id']",2,4.0,0.0,realword
jelly,"['j', 'elly']",2,4.0,0.0,realword
franchising,"['franch', 'ising']",2,4.0,0.0,realword
ghulam,"['gh', 'ulam']",2,4.0,0.0,realword
foliot,"['fol', 'iot']",2,4.0,0.0,realword
fruiting,"['f', 'ruiting']",2,5.0,0.0,realword
endless,"['end', 'less']",2,4.0,0.0,realword
pigmentation,"['pig', 'mentation']",2,5.0,0.0,realword
grange,"['gr', 'ange']",2,4.0,0.0,realword
yates,"['y', 'ates']",2,5.0,0.0,realword
arkansas,"['ark', 'ansas']",2,4.0,0.0,realword
abductor,"['ab', 'ductor']",2,5.0,0.0,realword
mundane,"['mund', 'ane']",2,4.0,0.0,realword
homophone,"['hom', 'ophone']",2,5.0,0.0,realword
tracksuit,"['track', 'suit']",2,4.0,0.0,realword
grandee,"['grand', 'ee']",2,4.0,0.0,realword
quartzite,"['quartz', 'ite']",2,5.0,0.0,realword
slop,"['sl', 'op']",2,4.0,0.0,realword
zygote,"['zyg', 'ote']",2,5.0,0.0,realword
adenocarcinoma,"['aden', 'ocarcinoma']",2,5.0,0.0,realword
appendiculata,"['append', 'iculata']",2,5.0,0.0,realword
sharia,"['sh', 'aria']",2,4.0,0.0,realword
partitioning,"['partition', 'ing']",2,4.0,0.0,realword
pounding,"['p', 'ounding']",2,4.0,0.0,realword
cicada,"['cic', 'ada']",2,5.0,0.0,realword
railhead,"['rail', 'head']",2,5.0,0.0,realword
recompression,"['re', 'compression']",2,5.0,0.0,realword
muscular,"['mus', 'cular']",2,4.0,0.0,realword
earshot,"['ear', 'shot']",2,4.0,0.0,realword
appellate,"['app', 'ellate']",2,5.0,0.0,realword
hobo,"['h', 'obo']",2,4.0,0.0,realword
carter,"['car', 'ter']",2,4.0,0.0,realword
playa,"['play', 'a']",2,4.0,0.0,realword
griseum,"['gr', 'iseum']",2,4.0,0.0,realword
medius,"['medi', 'us']",2,5.0,0.0,realword
knuckle,"['kn', 'uckle']",2,5.0,0.0,realword
midsummer,"['mid', 'summer']",2,4.0,0.0,realword
pathogenesis,"['path', 'ogenesis']",2,5.0,0.0,realword
videographer,"['vide', 'ographer']",2,4.0,0.0,realword
denticle,"['dent', 'icle']",2,4.0,0.0,realword
gallbladder,"['gall', 'bladder']",2,4.0,0.0,realword
peal,"['pe', 'al']",2,4.0,0.0,realword
virtualization,"['virtual', 'ization']",2,4.0,0.0,realword
myosin,"['my', 'osin']",2,5.0,0.0,realword
ablution,"['abl', 'ution']",2,5.0,0.0,realword
minimization,"['minim', 'ization']",2,5.0,0.0,realword
fieldstone,"['field', 'stone']",2,4.0,0.0,realword
roseus,"['rose', 'us']",2,4.0,0.0,realword
recast,"['re', 'cast']",2,4.0,0.0,realword
conceit,"['conce', 'it']",2,4.0,0.0,realword
dieter,"['di', 'eter']",2,4.0,0.0,realword
centurion,"['cent', 'urion']",2,4.0,0.0,realword
punching,"['punch', 'ing']",2,5.0,0.0,realword
furtherance,"['further', 'ance']",2,5.0,0.0,realword
similaria,"['similar', 'ia']",2,5.0,0.0,realword
cadaver,"['cada', 'ver']",2,5.0,0.0,realword
fragile,"['frag', 'ile']",2,4.0,0.0,realword
evaluator,"['eval', 'uator']",2,5.0,0.0,realword
mestizo,"['mest', 'izo']",2,4.0,0.0,realword
intending,"['int', 'ending']",2,5.0,0.0,realword
intensifies,"['intens', 'ifies']",2,5.0,0.0,realword
boil,"['bo', 'il']",2,5.0,0.0,realword
mafic,"['ma', 'fic']",2,4.0,0.0,realword
cassian,"['cass', 'ian']",2,4.0,0.0,realword
profusion,"['prof', 'usion']",2,4.0,0.0,realword
cataloging,"['catalog', 'ing']",2,5.0,0.0,realword
larynx,"['l', 'arynx']",2,5.0,0.0,realword
appellant,"['app', 'ellant']",2,4.0,0.0,realword
elongate,"['elong', 'ate']",2,4.0,0.0,realword
timekeeping,"['time', 'keeping']",2,4.0,0.0,realword
attic,"['att', 'ic']",2,5.0,0.0,realword
shipowner,"['ship', 'owner']",2,5.0,0.0,realword
duly,"['d', 'uly']",2,4.0,0.0,realword
streamliner,"['stream', 'liner']",2,5.0,0.0,realword
tepal,"['te', 'pal']",2,5.0,0.0,realword
hydrophobic,"['hydro', 'phobic']",2,4.0,0.0,realword
biting,"['bit', 'ing']",2,4.0,0.0,realword
distiller,"['dist', 'iller']",2,5.0,0.0,realword
brickyard,"['brick', 'yard']",2,4.0,0.0,realword
fluorescent,"['flu', 'orescent']",2,5.0,0.0,realword
magnetite,"['magnet', 'ite']",2,4.0,0.0,realword
declination,"['decl', 'ination']",2,5.0,0.0,realword
stablemate,"['stable', 'mate']",2,4.0,0.0,realword
circulating,"['circ', 'ulating']",2,4.0,0.0,realword
bungee,"['b', 'ungee']",2,4.0,0.0,realword
molasses,"['mol', 'asses']",2,5.0,0.0,realword
bismuth,"['b', 'ismuth']",2,5.0,0.0,realword
dynamo,"['dynam', 'o']",2,5.0,0.0,realword
denizen,"['den', 'izen']",2,4.0,0.0,realword
cubism,"['cub', 'ism']",2,5.0,0.0,realword
trekker,"['trek', 'ker']",2,5.0,0.0,realword
crusher,"['cr', 'usher']",2,4.0,0.0,realword
malevolent,"['male', 'volent']",2,4.0,0.0,realword
kebaya,"['keb', 'aya']",2,5.0,0.0,realword
peaceful,"['peace', 'ful']",2,5.0,0.0,realword
barque,"['bar', 'que']",2,5.0,0.0,realword
scouting,"['sc', 'outing']",2,4.0,0.0,realword
utopia,"['ut', 'opia']",2,5.0,0.0,realword
tore,"['t', 'ore']",2,4.0,0.0,realword
fulva,"['ful', 'va']",2,4.0,0.0,realword
celesta,"['cel', 'esta']",2,4.0,0.0,realword
feasting,"['fe', 'asting']",2,5.0,0.0,realword
columnar,"['column', 'ar']",2,4.0,0.0,realword
archeology,"['arche', 'ology']",2,5.0,0.0,realword
sobers,"['so', 'bers']",2,5.0,0.0,realword
slight,"['sl', 'ight']",2,4.0,0.0,realword
pacer,"['p', 'acer']",2,4.0,0.0,realword
withheld,"['with', 'held']",2,4.0,0.0,realword
notte,"['not', 'te']",2,4.0,0.0,realword
pupation,"['pup', 'ation']",2,5.0,0.0,realword
estudiantes,"['est', 'udiantes']",2,4.0,0.0,realword
goth,"['g', 'oth']",2,5.0,0.0,realword
menace,"['men', 'ace']",2,5.0,0.0,realword
asiatica,"['asi', 'atica']",2,4.0,0.0,realword
sealing,"['se', 'aling']",2,4.0,0.0,realword
handset,"['hand', 'set']",2,5.0,0.0,realword
freehold,"['free', 'hold']",2,5.0,0.0,realword
participating,"['particip', 'ating']",2,5.0,0.0,realword
angiogenesis,"['angi', 'ogenesis']",2,5.0,0.0,realword
modernizing,"['modern', 'izing']",2,4.0,0.0,realword
personalization,"['personal', 'ization']",2,4.0,0.0,realword
addressing,"['address', 'ing']",2,4.0,0.0,realword
syrup,"['sy', 'rup']",2,5.0,0.0,realword
fonds,"['f', 'onds']",2,4.0,0.0,realword
comix,"['com', 'ix']",2,4.0,0.0,realword
undercurrent,"['under', 'current']",2,5.0,0.0,realword
geste,"['gest', 'e']",2,4.0,0.0,realword
mundi,"['mund', 'i']",2,5.0,0.0,realword
pruni,"['pr', 'uni']",2,4.0,0.0,realword
shellfish,"['shell', 'fish']",2,4.0,0.0,realword
antithesis,"['antit', 'hesis']",2,5.0,0.0,realword
bandhas,"['band', 'has']",2,4.0,0.0,realword
accompli,"['accompl', 'i']",2,4.0,0.0,realword
goalscoring,"['goal', 'scoring']",2,5.0,0.0,realword
dispensing,"['disp', 'ensing']",2,4.0,0.0,realword
sawfly,"['saw', 'fly']",2,5.0,0.0,realword
piling,"['p', 'iling']",2,5.0,0.0,realword
responsum,"['respon', 'sum']",2,4.0,0.0,realword
basso,"['b', 'asso']",2,4.0,0.0,realword
operandi,"['oper', 'andi']",2,4.0,0.0,realword
airbags,"['air', 'bags']",2,4.0,0.0,realword
watchdog,"['watch', 'dog']",2,5.0,0.0,realword
consisted,"['cons', 'isted']",2,5.0,0.0,realword
redone,"['red', 'one']",2,4.0,0.0,realword
sensitization,"['sens', 'itization']",2,4.0,0.0,realword
intricate,"['int', 'ricate']",2,4.0,0.0,realword
atonement,"['aton', 'ement']",2,5.0,0.0,realword
rainstorm,"['rain', 'storm']",2,5.0,0.0,realword
directeur,"['direct', 'eur']",2,4.0,0.0,realword
hast,"['h', 'ast']",2,5.0,0.0,realword
boreal,"['b', 'oreal']",2,5.0,0.0,realword
crossword,"['cross', 'word']",2,5.0,0.0,realword
blazer,"['bl', 'azer']",2,4.0,0.0,realword
prosthetics,"['prost', 'hetics']",2,4.0,0.0,realword
holdfast,"['hold', 'fast']",2,5.0,0.0,realword
vancouver,"['v', 'ancouver']",2,5.0,0.0,realword
toujours,"['tou', 'jours']",2,4.0,0.0,realword
sorghum,"['sor', 'ghum']",2,4.0,0.0,realword
dojo,"['do', 'jo']",2,5.0,0.0,realword
materiality,"['material', 'ity']",2,4.0,0.0,realword
genie,"['gen', 'ie']",2,4.0,0.0,realword
hyperactivity,"['hyper', 'activity']",2,5.0,0.0,realword
liriope,"['lir', 'iope']",2,4.0,0.0,realword
subcommunity,"['sub', 'community']",2,4.0,0.0,realword
fireball,"['fire', 'ball']",2,4.0,0.0,realword
samba,"['s', 'amba']",2,4.0,0.0,realword
awl,"['aw', 'l']",2,4.0,0.0,realword
bobcat,"['bob', 'cat']",2,5.0,0.0,realword
unreliability,"['un', 'reliability']",2,5.0,0.0,realword
backline,"['back', 'line']",2,4.0,0.0,realword
subfield,"['sub', 'field']",2,4.0,0.0,realword
discreet,"['dis', 'creet']",2,5.0,0.0,realword
tba,"['t', 'ba']",2,4.0,0.0,realword
finial,"['fin', 'ial']",2,4.0,0.0,realword
oxime,"['ox', 'ime']",2,5.0,0.0,realword
intertitles,"['inter', 'titles']",2,4.0,0.0,realword
ataxia,"['ata', 'xia']",2,5.0,0.0,realword
dangdut,"['dang', 'dut']",2,4.0,0.0,realword
traveling,"['travel', 'ing']",2,5.0,0.0,realword
notwithstanding,"['not', 'withstanding']",2,5.0,0.0,realword
brushwork,"['brush', 'work']",2,5.0,0.0,realword
toleration,"['toler', 'ation']",2,5.0,0.0,realword
experimenter,"['experiment', 'er']",2,5.0,0.0,realword
brokerage,"['broker', 'age']",2,5.0,0.0,realword
nanostructures,"['nan', 'ostructures']",2,5.0,0.0,realword
minutia,"['min', 'utia']",2,4.0,0.0,realword
paymaster,"['pay', 'master']",2,4.0,0.0,realword
platformer,"['platform', 'er']",2,5.0,0.0,realword
banishment,"['ban', 'ishment']",2,5.0,0.0,realword
antisense,"['antis', 'ense']",2,5.0,0.0,realword
mitosis,"['mit', 'osis']",2,4.0,0.0,realword
lato,"['l', 'ato']",2,4.0,0.0,realword
crofter,"['cro', 'fter']",2,4.0,0.0,realword
attract,"['att', 'ract']",2,4.0,0.0,realword
hearsay,"['hears', 'ay']",2,4.0,0.0,realword
hapless,"['hap', 'less']",2,4.0,0.0,realword
adenine,"['aden', 'ine']",2,4.0,0.0,realword
acuity,"['ac', 'uity']",2,4.0,0.0,realword
politiques,"['polit', 'iques']",2,4.0,0.0,realword
amyloid,"['amy', 'loid']",2,4.0,0.0,realword
cunning,"['c', 'unning']",2,5.0,0.0,realword
refueling,"['ref', 'ueling']",2,4.0,0.0,realword
refiner,"['ref', 'iner']",2,5.0,0.0,realword
cristata,"['crist', 'ata']",2,4.0,0.0,realword
thames,"['th', 'ames']",2,4.0,0.0,realword
personalism,"['personal', 'ism']",2,4.0,0.0,realword
kennel,"['kenn', 'el']",2,5.0,0.0,realword
maltreatment,"['malt', 'reatment']",2,4.0,0.0,realword
iniquity,"['in', 'iquity']",2,4.0,0.0,realword
ringtone,"['ring', 'tone']",2,4.0,0.0,realword
charbon,"['char', 'bon']",2,4.0,0.0,realword
lichenologist,"['lichen', 'ologist']",2,4.0,0.0,realword
tribulation,"['trib', 'ulation']",2,4.0,0.0,realword
reprises,"['re', 'prises']",2,4.0,0.0,realword
marten,"['m', 'arten']",2,4.0,0.0,realword
terrae,"['terra', 'e']",2,4.0,0.0,realword
planus,"['plan', 'us']",2,4.0,0.0,realword
lameness,"['lam', 'eness']",2,5.0,0.0,realword
summertime,"['summ', 'ertime']",2,5.0,0.0,realword
coronet,"['cor', 'onet']",2,5.0,0.0,realword
shoplifting,"['shop', 'lifting']",2,4.0,0.0,realword
nineteen,"['nin', 'eteen']",2,5.0,0.0,realword
ramjet,"['ram', 'jet']",2,5.0,0.0,realword
grist,"['gr', 'ist']",2,4.0,0.0,realword
cinnamon,"['c', 'innamon']",2,5.0,0.0,realword
woodsball,"['woods', 'ball']",2,5.0,0.0,realword
pocketwatches,"['pocket', 'watches']",2,5.0,0.0,realword
faithless,"['faith', 'less']",2,4.0,0.0,realword
pearlfish,"['pearl', 'fish']",2,4.0,0.0,realword
