word,tokens,token_num,freq,freq_quantile,label
사골,"['사', '골']",2,4.0,0.0,realword
서궁,"['서', '궁']",2,4.0,0.0,realword
면면,"['면', '면']",2,6.0,0.0,realword
미희,"['미', '희']",2,5.0,0.0,realword
습작,"['습', '작']",2,5.0,0.0,realword
래그,"['래', '그']",2,5.0,0.0,realword
화용,"['화', '용']",2,6.0,0.0,realword
응전,"['응', '전']",2,4.0,0.0,realword
투탄,"['투', '탄']",2,6.0,0.0,realword
오스트,"['오', '스트']",2,5.0,0.0,realword
지게,"['지', '게']",2,5.0,0.0,realword
꽁보,"['꽁', '보']",2,4.0,0.0,realword
야습,"['야', '습']",2,5.0,0.0,realword
찌개,"['찌', '개']",2,6.0,0.0,realword
궁합,"['궁', '합']",2,4.0,0.0,realword
등사,"['등', '사']",2,5.0,0.0,realword
나약,"['나', '약']",2,5.0,0.0,realword
투숙,"['투', '숙']",2,4.0,0.0,realword
광인,"['광', '인']",2,6.0,0.0,realword
객성,"['객', '성']",2,4.0,0.0,realword
대꾸,"['대', '꾸']",2,4.0,0.0,realword
자평,"['자', '평']",2,4.0,0.0,realword
압착,"['압', '착']",2,4.0,0.0,realword
파혼,"['파', '혼']",2,6.0,0.0,realword
취하,"['취', '하']",2,6.0,0.0,realword
양처,"['양', '처']",2,6.0,0.0,realword
인센,"['인', '센']",2,4.0,0.0,realword
곡절,"['곡', '절']",2,5.0,0.0,realword
무도가,"['무', '도가']",2,5.0,0.0,realword
미혹,"['미', '혹']",2,5.0,0.0,realword
톨리,"['톨', '리']",2,4.0,0.0,realword
오륜,"['오', '륜']",2,4.0,0.0,realword
징세,"['징', '세']",2,5.0,0.0,realword
결구,"['결', '구']",2,4.0,0.0,realword
조이드,"['조', '이드']",2,6.0,0.0,realword
토이,"['토', '이']",2,4.0,0.0,realword
엄단,"['엄', '단']",2,4.0,0.0,realword
먹통,"['먹', '통']",2,4.0,0.0,realword
집청,"['집', '청']",2,4.0,0.0,realword
피의,"['피', '의']",2,4.0,0.0,realword
유류,"['유', '류']",2,6.0,0.0,realword
대필,"['대', '필']",2,5.0,0.0,realword
옌칭,"['옌', '칭']",2,4.0,0.0,realword
개학,"['개', '학']",2,6.0,0.0,realword
도동,"['도', '동']",2,6.0,0.0,realword
하이힐,"['하이', '힐']",2,5.0,0.0,realword
첨저,"['첨', '저']",2,5.0,0.0,realword
서찰,"['서', '찰']",2,5.0,0.0,realword
화집,"['화', '집']",2,4.0,0.0,realword
태준,"['태', '준']",2,4.0,0.0,realword
철광,"['철', '광']",2,6.0,0.0,realword
음극,"['음', '극']",2,6.0,0.0,realword
중외,"['중', '외']",2,4.0,0.0,realword
말속,"['말', '속']",2,4.0,0.0,realword
요골,"['요', '골']",2,6.0,0.0,realword
전광,"['전', '광']",2,4.0,0.0,realword
아스키,"['아', '스키']",2,6.0,0.0,realword
전골,"['전', '골']",2,5.0,0.0,realword
일렉,"['일', '렉']",2,6.0,0.0,realword
청기,"['청', '기']",2,5.0,0.0,realword
이해도,"['이', '해도']",2,5.0,0.0,realword
이명,"['이', '명']",2,6.0,0.0,realword
묵상,"['묵', '상']",2,4.0,0.0,realword
혼미,"['혼', '미']",2,4.0,0.0,realword
부산시장,"['부산', '시장']",2,5.0,0.0,realword
고폭,"['고', '폭']",2,4.0,0.0,realword
점술,"['점', '술']",2,4.0,0.0,realword
하이스트,"['하이', '스트']",2,4.0,0.0,realword
상혼,"['상', '혼']",2,4.0,0.0,realword
이듬,"['이', '듬']",2,6.0,0.0,realword
밤샘,"['밤', '샘']",2,4.0,0.0,realword
느뵈,"['느', '뵈']",2,5.0,0.0,realword
서랍,"['서', '랍']",2,6.0,0.0,realword
벽체,"['벽', '체']",2,6.0,0.0,realword
자스,"['자', '스']",2,4.0,0.0,realword
회갑,"['회', '갑']",2,5.0,0.0,realword
보합,"['보', '합']",2,5.0,0.0,realword
응찰,"['응', '찰']",2,5.0,0.0,realword
영관,"['영', '관']",2,6.0,0.0,realword
판금,"['판', '금']",2,6.0,0.0,realword
수상기,"['수상', '기']",2,5.0,0.0,realword
보닛,"['보', '닛']",2,4.0,0.0,realword
치제,"['치', '제']",2,4.0,0.0,realword
물소,"['물', '소']",2,6.0,0.0,realword
발정,"['발', '정']",2,6.0,0.0,realword
칫솔,"['칫', '솔']",2,6.0,0.0,realword
폐항,"['폐', '항']",2,4.0,0.0,realword
나모,"['나', '모']",2,4.0,0.0,realword
타액,"['타', '액']",2,4.0,0.0,realword
산업과,"['산업', '과']",2,4.0,0.0,realword
무쓰,"['무', '쓰']",2,6.0,0.0,realword
권속,"['권', '속']",2,6.0,0.0,realword
해동,"['해', '동']",2,4.0,0.0,realword
딜레이,"['딜', '레이']",2,6.0,0.0,realword
경례,"['경', '례']",2,4.0,0.0,realword
하푼,"['하', '푼']",2,5.0,0.0,realword
고실,"['고', '실']",2,5.0,0.0,realword
파적,"['파', '적']",2,6.0,0.0,realword
거상,"['거', '상']",2,4.0,0.0,realword
무변,"['무', '변']",2,4.0,0.0,realword
꿈속,"['꿈', '속']",2,5.0,0.0,realword
오계,"['오', '계']",2,6.0,0.0,realword
아야코,"['아야', '코']",2,6.0,0.0,realword
완급,"['완', '급']",2,6.0,0.0,realword
덤프,"['덤', '프']",2,4.0,0.0,realword
데미,"['데', '미']",2,6.0,0.0,realword
스프,"['스', '프']",2,5.0,0.0,realword
시방,"['시', '방']",2,6.0,0.0,realword
영매,"['영', '매']",2,4.0,0.0,realword
찬자,"['찬', '자']",2,5.0,0.0,realword
백마,"['백', '마']",2,5.0,0.0,realword
극비,"['극', '비']",2,5.0,0.0,realword
불온,"['불', '온']",2,4.0,0.0,realword
썰매,"['썰', '매']",2,5.0,0.0,realword
병립,"['병', '립']",2,6.0,0.0,realword
탐닉,"['탐', '닉']",2,6.0,0.0,realword
시간차,"['시간', '차']",2,6.0,0.0,realword
심혈,"['심', '혈']",2,5.0,0.0,realword
일품,"['일', '품']",2,5.0,0.0,realword
족적,"['족', '적']",2,5.0,0.0,realword
훼방,"['훼', '방']",2,4.0,0.0,realword
모정,"['모', '정']",2,5.0,0.0,realword
윤보,"['윤', '보']",2,5.0,0.0,realword
단상,"['단', '상']",2,6.0,0.0,realword
여력,"['여', '력']",2,5.0,0.0,realword
혼약,"['혼', '약']",2,5.0,0.0,realword
석교,"['석', '교']",2,6.0,0.0,realword
사이사이,"['사이', '사이']",2,6.0,0.0,realword
봉공,"['봉', '공']",2,4.0,0.0,realword
재경,"['재', '경']",2,5.0,0.0,realword
회비,"['회', '비']",2,6.0,0.0,realword
원혼,"['원', '혼']",2,5.0,0.0,realword
사은,"['사', '은']",2,5.0,0.0,realword
상오,"['상', '오']",2,4.0,0.0,realword
챔버,"['챔', '버']",2,5.0,0.0,realword
미비,"['미', '비']",2,5.0,0.0,realword
일본사,"['일본', '사']",2,5.0,0.0,realword
맏형,"['맏', '형']",2,5.0,0.0,realword
계피,"['계', '피']",2,4.0,0.0,realword
야단,"['야', '단']",2,4.0,0.0,realword
우롱,"['우', '롱']",2,4.0,0.0,realword
판매액,"['판매', '액']",2,5.0,0.0,realword
정탐,"['정', '탐']",2,4.0,0.0,realword
삼베,"['삼', '베']",2,4.0,0.0,realword
보배,"['보', '배']",2,4.0,0.0,realword
배접,"['배', '접']",2,4.0,0.0,realword
환심,"['환', '심']",2,6.0,0.0,realword
일용,"['일', '용']",2,5.0,0.0,realword
집도,"['집', '도']",2,4.0,0.0,realword
볼모,"['볼', '모']",2,4.0,0.0,realword
총칼,"['총', '칼']",2,4.0,0.0,realword
속물,"['속', '물']",2,4.0,0.0,realword
벌판,"['벌', '판']",2,5.0,0.0,realword
우윤,"['우', '윤']",2,5.0,0.0,realword
은덕,"['은', '덕']",2,6.0,0.0,realword
유탄,"['유', '탄']",2,6.0,0.0,realword
처절,"['처', '절']",2,4.0,0.0,realword
담즙,"['담', '즙']",2,4.0,0.0,realword
신검,"['신', '검']",2,5.0,0.0,realword
전나무,"['전', '나무']",2,4.0,0.0,realword
산업화,"['산업', '화']",2,4.0,0.0,realword
언설,"['언', '설']",2,5.0,0.0,realword
장도,"['장', '도']",2,4.0,0.0,realword
조숙,"['조', '숙']",2,6.0,0.0,realword
육질,"['육', '질']",2,6.0,0.0,realword
변심,"['변', '심']",2,4.0,0.0,realword
밑동,"['밑', '동']",2,4.0,0.0,realword
신기루,"['신기', '루']",2,4.0,0.0,realword
변덕,"['변', '덕']",2,6.0,0.0,realword
양기,"['양', '기']",2,5.0,0.0,realword
수괴,"['수', '괴']",2,6.0,0.0,realword
군병,"['군', '병']",2,4.0,0.0,realword
봄철,"['봄', '철']",2,6.0,0.0,realword
노천,"['노', '천']",2,5.0,0.0,realword
투서,"['투', '서']",2,6.0,0.0,realword
아궁,"['아', '궁']",2,6.0,0.0,realword
벤츠,"['벤', '츠']",2,6.0,0.0,realword
식칼,"['식', '칼']",2,5.0,0.0,realword
호인,"['호', '인']",2,6.0,0.0,realword
개강,"['개', '강']",2,4.0,0.0,realword
누수,"['누', '수']",2,6.0,0.0,realword
미관,"['미', '관']",2,4.0,0.0,realword
엄포,"['엄', '포']",2,4.0,0.0,realword
부침,"['부', '침']",2,6.0,0.0,realword
과육,"['과', '육']",2,5.0,0.0,realword
등신,"['등', '신']",2,4.0,0.0,realword
화첩,"['화', '첩']",2,6.0,0.0,realword
데생,"['데', '생']",2,5.0,0.0,realword
후륜,"['후', '륜']",2,4.0,0.0,realword
백질,"['백', '질']",2,5.0,0.0,realword
헌책,"['헌', '책']",2,5.0,0.0,realword
최댓,"['최', '댓']",2,5.0,0.0,realword
구걸,"['구', '걸']",2,5.0,0.0,realword
바베,"['바', '베']",2,6.0,0.0,realword
백옥,"['백', '옥']",2,4.0,0.0,realword
한숨,"['한', '숨']",2,4.0,0.0,realword
식전,"['식', '전']",2,6.0,0.0,realword
패튼,"['패', '튼']",2,4.0,0.0,realword
노웨어,"['노', '웨어']",2,4.0,0.0,realword
신묘,"['신', '묘']",2,4.0,0.0,realword
실지,"['실', '지']",2,5.0,0.0,realword
난타,"['난', '타']",2,4.0,0.0,realword
면전,"['면', '전']",2,5.0,0.0,realword
삼월,"['삼', '월']",2,4.0,0.0,realword
돗자리,"['돗', '자리']",2,6.0,0.0,realword
젝터,"['젝', '터']",2,6.0,0.0,realword
내향,"['내', '향']",2,5.0,0.0,realword
득녀,"['득', '녀']",2,4.0,0.0,realword
보루,"['보', '루']",2,6.0,0.0,realword
푸쉬,"['푸', '쉬']",2,4.0,0.0,realword
패도,"['패', '도']",2,4.0,0.0,realword
출선,"['출', '선']",2,6.0,0.0,realword
황룡,"['황', '룡']",2,6.0,0.0,realword
코피,"['코', '피']",2,5.0,0.0,realword
락희,"['락', '희']",2,6.0,0.0,realword
에스테,"['에', '스테']",2,4.0,0.0,realword
까페,"['까', '페']",2,5.0,0.0,realword
지맥,"['지', '맥']",2,4.0,0.0,realword
채플,"['채', '플']",2,5.0,0.0,realword
대판,"['대', '판']",2,4.0,0.0,realword
뮤비,"['뮤', '비']",2,5.0,0.0,realword
명저,"['명', '저']",2,6.0,0.0,realword
사호,"['사', '호']",2,4.0,0.0,realword
벌지,"['벌', '지']",2,4.0,0.0,realword
조야,"['조', '야']",2,6.0,0.0,realword
높직,"['높', '직']",2,4.0,0.0,realword
군웅,"['군', '웅']",2,6.0,0.0,realword
테다,"['테', '다']",2,4.0,0.0,realword
경중,"['경', '중']",2,6.0,0.0,realword
현인,"['현', '인']",2,6.0,0.0,realword
망향,"['망', '향']",2,4.0,0.0,realword
기진,"['기', '진']",2,4.0,0.0,realword
벌이,"['벌', '이']",2,5.0,0.0,realword
담합,"['담', '합']",2,4.0,0.0,realword
력사,"['력', '사']",2,6.0,0.0,realword
종부,"['종', '부']",2,4.0,0.0,realword
투셰,"['투', '셰']",2,4.0,0.0,realword
중역,"['중', '역']",2,6.0,0.0,realword
암약,"['암', '약']",2,5.0,0.0,realword
여행가,"['여행', '가']",2,4.0,0.0,realword
수피,"['수', '피']",2,5.0,0.0,realword
반파,"['반', '파']",2,6.0,0.0,realword
종기,"['종', '기']",2,6.0,0.0,realword
원저,"['원', '저']",2,5.0,0.0,realword
아계,"['아', '계']",2,4.0,0.0,realword
밀거래,"['밀', '거래']",2,6.0,0.0,realword
노상,"['노', '상']",2,5.0,0.0,realword
전문인,"['전문', '인']",2,4.0,0.0,realword
착란,"['착', '란']",2,4.0,0.0,realword
두학,"['두', '학']",2,5.0,0.0,realword
곤약,"['곤', '약']",2,4.0,0.0,realword
공액,"['공', '액']",2,4.0,0.0,realword
윤택,"['윤', '택']",2,4.0,0.0,realword
절편,"['절', '편']",2,4.0,0.0,realword
콰이,"['콰', '이']",2,4.0,0.0,realword
수긍,"['수', '긍']",2,6.0,0.0,realword
체벌,"['체', '벌']",2,5.0,0.0,realword
구업,"['구', '업']",2,4.0,0.0,realword
현현,"['현', '현']",2,5.0,0.0,realword
재갈,"['재', '갈']",2,5.0,0.0,realword
악구,"['악', '구']",2,4.0,0.0,realword
빈발,"['빈', '발']",2,4.0,0.0,realword
출목,"['출', '목']",2,6.0,0.0,realword
피감,"['피', '감']",2,4.0,0.0,realword
원규,"['원', '규']",2,6.0,0.0,realword
대학부,"['대학', '부']",2,4.0,0.0,realword
당첨,"['당', '첨']",2,6.0,0.0,realword
와이,"['와', '이']",2,5.0,0.0,realword
만조,"['만', '조']",2,6.0,0.0,realword
임학,"['임', '학']",2,5.0,0.0,realword
은자,"['은', '자']",2,5.0,0.0,realword
투석,"['투', '석']",2,4.0,0.0,realword
발치,"['발', '치']",2,6.0,0.0,realword
신근,"['신', '근']",2,5.0,0.0,realword
농묵,"['농', '묵']",2,4.0,0.0,realword
발사장,"['발', '사장']",2,4.0,0.0,realword
노병,"['노', '병']",2,5.0,0.0,realword
용재,"['용', '재']",2,5.0,0.0,realword
보양,"['보', '양']",2,4.0,0.0,realword
논점,"['논', '점']",2,6.0,0.0,realword
괴사,"['괴', '사']",2,6.0,0.0,realword
감독원,"['감독', '원']",2,6.0,0.0,realword
명란,"['명', '란']",2,4.0,0.0,realword
서울행,"['서울', '행']",2,4.0,0.0,realword
짜장,"['짜', '장']",2,5.0,0.0,realword
유부,"['유', '부']",2,6.0,0.0,realword
철야,"['철', '야']",2,4.0,0.0,realword
음흉,"['음', '흉']",2,5.0,0.0,realword
병약,"['병', '약']",2,6.0,0.0,realword
시추,"['시', '추']",2,4.0,0.0,realword
연타,"['연', '타']",2,5.0,0.0,realword
강독,"['강', '독']",2,4.0,0.0,realword
맹점,"['맹', '점']",2,5.0,0.0,realword
감독자,"['감독', '자']",2,5.0,0.0,realword
강촌,"['강', '촌']",2,5.0,0.0,realword
당성,"['당', '성']",2,6.0,0.0,realword
부곡,"['부', '곡']",2,6.0,0.0,realword
아손,"['아', '손']",2,4.0,0.0,realword
추록,"['추', '록']",2,4.0,0.0,realword
돌산,"['돌', '산']",2,5.0,0.0,realword
임자,"['임', '자']",2,4.0,0.0,realword
온상,"['온', '상']",2,5.0,0.0,realword
후환,"['후', '환']",2,6.0,0.0,realword
섣달,"['섣', '달']",2,5.0,0.0,realword
천혜,"['천', '혜']",2,6.0,0.0,realword
잠옷,"['잠', '옷']",2,6.0,0.0,realword
신행,"['신', '행']",2,4.0,0.0,realword
무투,"['무', '투']",2,6.0,0.0,realword
세거,"['세', '거']",2,6.0,0.0,realword
연파,"['연', '파']",2,5.0,0.0,realword
오찬,"['오', '찬']",2,4.0,0.0,realword
호각,"['호', '각']",2,6.0,0.0,realword
무빙,"['무', '빙']",2,4.0,0.0,realword
요의,"['요', '의']",2,5.0,0.0,realword
두건,"['두', '건']",2,6.0,0.0,realword
의사회,"['의', '사회']",2,4.0,0.0,realword
바이닐,"['바이', '닐']",2,4.0,0.0,realword
천신,"['천', '신']",2,6.0,0.0,realword
거역,"['거', '역']",2,6.0,0.0,realword
크롭,"['크', '롭']",2,6.0,0.0,realword
홀딩,"['홀', '딩']",2,4.0,0.0,realword
부촌,"['부', '촌']",2,6.0,0.0,realword
비누,"['비', '누']",2,5.0,0.0,realword
과식,"['과', '식']",2,6.0,0.0,realword
중식,"['중', '식']",2,6.0,0.0,realword
곰탕,"['곰', '탕']",2,5.0,0.0,realword
다공,"['다', '공']",2,6.0,0.0,realword
화폭,"['화', '폭']",2,6.0,0.0,realword
편역,"['편', '역']",2,5.0,0.0,realword
윤거,"['윤', '거']",2,6.0,0.0,realword
무해,"['무', '해']",2,4.0,0.0,realword
연잎,"['연', '잎']",2,5.0,0.0,realword
회교,"['회', '교']",2,4.0,0.0,realword
기개,"['기', '개']",2,6.0,0.0,realword
지엽,"['지', '엽']",2,4.0,0.0,realword
냐모,"['냐', '모']",2,6.0,0.0,realword
총량,"['총', '량']",2,5.0,0.0,realword
호일,"['호', '일']",2,5.0,0.0,realword
군화,"['군', '화']",2,4.0,0.0,realword
단형,"['단', '형']",2,5.0,0.0,realword
화대,"['화', '대']",2,5.0,0.0,realword
목관,"['목', '관']",2,6.0,0.0,realword
개각,"['개', '각']",2,6.0,0.0,realword
초시,"['초', '시']",2,5.0,0.0,realword
원액,"['원', '액']",2,5.0,0.0,realword
금년,"['금', '년']",2,4.0,0.0,realword
금융사,"['금융', '사']",2,6.0,0.0,realword
압살,"['압', '살']",2,4.0,0.0,realword
초헌,"['초', '헌']",2,5.0,0.0,realword
킨스,"['킨', '스']",2,4.0,0.0,realword
증파,"['증', '파']",2,5.0,0.0,realword
라이다,"['라', '이다']",2,5.0,0.0,realword
주색,"['주', '색']",2,4.0,0.0,realword
깍지,"['깍', '지']",2,4.0,0.0,realword
암산,"['암', '산']",2,4.0,0.0,realword
경적,"['경', '적']",2,5.0,0.0,realword
특장,"['특', '장']",2,6.0,0.0,realword
교두,"['교', '두']",2,5.0,0.0,realword
친소,"['친', '소']",2,4.0,0.0,realword
카즈,"['카', '즈']",2,5.0,0.0,realword
내이,"['내', '이']",2,5.0,0.0,realword
면식,"['면', '식']",2,6.0,0.0,realword
랜디,"['랜', '디']",2,5.0,0.0,realword
전병,"['전', '병']",2,6.0,0.0,realword
나카,"['나', '카']",2,5.0,0.0,realword
경하,"['경', '하']",2,6.0,0.0,realword
골탕,"['골', '탕']",2,5.0,0.0,realword
엘범,"['엘', '범']",2,4.0,0.0,realword
큰손,"['큰', '손']",2,4.0,0.0,realword
식재,"['식', '재']",2,5.0,0.0,realword
초입,"['초', '입']",2,6.0,0.0,realword
주청,"['주', '청']",2,4.0,0.0,realword
산업국,"['산업', '국']",2,4.0,0.0,realword
궤조,"['궤', '조']",2,5.0,0.0,realword
철리,"['철', '리']",2,4.0,0.0,realword
피혁,"['피', '혁']",2,4.0,0.0,realword
본도,"['본', '도']",2,6.0,0.0,realword
궤변,"['궤', '변']",2,6.0,0.0,realword
홀릭,"['홀', '릭']",2,4.0,0.0,realword
투후,"['투', '후']",2,5.0,0.0,realword
윙크,"['윙', '크']",2,5.0,0.0,realword
작렬,"['작', '렬']",2,6.0,0.0,realword
전립,"['전', '립']",2,4.0,0.0,realword
칼집,"['칼', '집']",2,4.0,0.0,realword
불판,"['불', '판']",2,4.0,0.0,realword
취결,"['취', '결']",2,4.0,0.0,realword
마흐,"['마', '흐']",2,4.0,0.0,realword
요염,"['요', '염']",2,5.0,0.0,realword
예물,"['예', '물']",2,6.0,0.0,realword
원구,"['원', '구']",2,4.0,0.0,realword
교본,"['교', '본']",2,4.0,0.0,realword
책망,"['책', '망']",2,5.0,0.0,realword
먼동,"['먼', '동']",2,5.0,0.0,realword
맞선,"['맞', '선']",2,6.0,0.0,realword
엽전,"['엽', '전']",2,5.0,0.0,realword
정육,"['정', '육']",2,4.0,0.0,realword
애상,"['애', '상']",2,5.0,0.0,realword
선법,"['선', '법']",2,5.0,0.0,realword
잡식,"['잡', '식']",2,4.0,0.0,realword
마름,"['마', '름']",2,4.0,0.0,realword
깡통,"['깡', '통']",2,6.0,0.0,realword
화분,"['화', '분']",2,5.0,0.0,realword
왕년,"['왕', '년']",2,5.0,0.0,realword
기벽,"['기', '벽']",2,4.0,0.0,realword
배웅,"['배', '웅']",2,4.0,0.0,realword
한철,"['한', '철']",2,4.0,0.0,realword
절호,"['절', '호']",2,5.0,0.0,realword
금원,"['금', '원']",2,4.0,0.0,realword
교령,"['교', '령']",2,4.0,0.0,realword
환국,"['환', '국']",2,6.0,0.0,realword
토와,"['토', '와']",2,4.0,0.0,realword
향미,"['향', '미']",2,6.0,0.0,realword
파이버,"['파', '이버']",2,6.0,0.0,realword
신왕,"['신', '왕']",2,6.0,0.0,realword
하이픈,"['하이', '픈']",2,5.0,0.0,realword
반숙,"['반', '숙']",2,4.0,0.0,realword
어멈,"['어', '멈']",2,4.0,0.0,realword
작호,"['작', '호']",2,4.0,0.0,realword
법치,"['법', '치']",2,6.0,0.0,realword
견본,"['견', '본']",2,5.0,0.0,realword
무법,"['무', '법']",2,4.0,0.0,realword
퀴놀,"['퀴', '놀']",2,4.0,0.0,realword
풀기,"['풀', '기']",2,4.0,0.0,realword
영자,"['영', '자']",2,5.0,0.0,realword
세도,"['세', '도']",2,5.0,0.0,realword
풍치,"['풍', '치']",2,4.0,0.0,realword
지사장,"['지', '사장']",2,6.0,0.0,realword
정호,"['정', '호']",2,5.0,0.0,realword
고미,"['고', '미']",2,5.0,0.0,realword
남포,"['남', '포']",2,5.0,0.0,realword
수막,"['수', '막']",2,6.0,0.0,realword
오열,"['오', '열']",2,6.0,0.0,realword
적국,"['적', '국']",2,6.0,0.0,realword
쿠미,"['쿠', '미']",2,6.0,0.0,realword
연탄,"['연', '탄']",2,5.0,0.0,realword
농간,"['농', '간']",2,4.0,0.0,realword
불하,"['불', '하']",2,4.0,0.0,realword
악플,"['악', '플']",2,4.0,0.0,realword
박대,"['박', '대']",2,6.0,0.0,realword
격식,"['격', '식']",2,5.0,0.0,realword
이분,"['이', '분']",2,4.0,0.0,realword
축거,"['축', '거']",2,4.0,0.0,realword
왕초,"['왕', '초']",2,4.0,0.0,realword
숯불,"['숯', '불']",2,4.0,0.0,realword
리스프,"['리스', '프']",2,5.0,0.0,realword
나한,"['나', '한']",2,5.0,0.0,realword
첸니,"['첸', '니']",2,4.0,0.0,realword
참례,"['참', '례']",2,4.0,0.0,realword
빈자,"['빈', '자']",2,5.0,0.0,realword
병균,"['병', '균']",2,4.0,0.0,realword
강안,"['강', '안']",2,4.0,0.0,realword
삼면,"['삼', '면']",2,5.0,0.0,realword
무문,"['무', '문']",2,5.0,0.0,realword
불식,"['불', '식']",2,4.0,0.0,realword
소좌,"['소', '좌']",2,5.0,0.0,realword
관모,"['관', '모']",2,6.0,0.0,realword
안감,"['안', '감']",2,4.0,0.0,realword
계명,"['계', '명']",2,6.0,0.0,realword
레그,"['레', '그']",2,4.0,0.0,realword
고깔,"['고', '깔']",2,5.0,0.0,realword
명치,"['명', '치']",2,4.0,0.0,realword
확약,"['확', '약']",2,4.0,0.0,realword
국빈,"['국', '빈']",2,5.0,0.0,realword
베누,"['베', '누']",2,4.0,0.0,realword
전자파,"['전자', '파']",2,6.0,0.0,realword
들깨,"['들', '깨']",2,4.0,0.0,realword
난점,"['난', '점']",2,5.0,0.0,realword
애교,"['애', '교']",2,4.0,0.0,realword
원경,"['원', '경']",2,4.0,0.0,realword
고물,"['고', '물']",2,4.0,0.0,realword
꽃집,"['꽃', '집']",2,6.0,0.0,realword
결기,"['결', '기']",2,4.0,0.0,realword
극영화,"['극', '영화']",2,4.0,0.0,realword
채비,"['채', '비']",2,5.0,0.0,realword
드웨,"['드', '웨']",2,4.0,0.0,realword
화실,"['화', '실']",2,5.0,0.0,realword
수풀,"['수', '풀']",2,5.0,0.0,realword
논거,"['논', '거']",2,5.0,0.0,realword
촉망,"['촉', '망']",2,5.0,0.0,realword
대길,"['대', '길']",2,4.0,0.0,realword
관리원,"['관리', '원']",2,4.0,0.0,realword
저리,"['저', '리']",2,4.0,0.0,realword
설원,"['설', '원']",2,6.0,0.0,realword
히터,"['히', '터']",2,6.0,0.0,realword
