word,tokens,token_num,freq,freq_quantile,label
orifice,"['▁or', 'ifice']",2,4.0,0.0,realword
bolero,"['▁bol', 'ero']",2,4.0,0.0,realword
hijra,"['▁hij', 'ra']",2,5.0,0.0,realword
lure,"['▁l', 'ure']",2,5.0,0.0,realword
quarterdeck,"['▁quarter', 'deck']",2,4.0,0.0,realword
apparition,"['▁appar', 'ition']",2,4.0,0.0,realword
nana,"['▁n', 'ana']",2,4.0,0.0,realword
pentagon,"['▁pent', 'agon']",2,4.0,0.0,realword
mitosis,"['▁mit', 'osis']",2,4.0,0.0,realword
subsides,"['▁subs', 'ides']",2,5.0,0.0,realword
modulator,"['▁mod', 'ulator']",2,5.0,0.0,realword
upward,"['▁up', 'ward']",2,4.0,0.0,realword
tenuis,"['▁ten', 'uis']",2,5.0,0.0,realword
charting,"['▁chart', 'ing']",2,5.0,0.0,realword
godlike,"['▁god', 'like']",2,4.0,0.0,realword
kain,"['▁k', 'ain']",2,5.0,0.0,realword
fawn,"['▁fa', 'wn']",2,4.0,0.0,realword
iser,"['▁is', 'er']",2,5.0,0.0,realword
wardi,"['▁w', 'ardi']",2,4.0,0.0,realword
winglets,"['▁wing', 'lets']",2,5.0,0.0,realword
canning,"['▁can', 'ning']",2,4.0,0.0,realword
traveling,"['▁travel', 'ing']",2,5.0,0.0,realword
lien,"['▁li', 'en']",2,5.0,0.0,realword
keto,"['▁k', 'eto']",2,4.0,0.0,realword
hangman,"['▁hang', 'man']",2,5.0,0.0,realword
meager,"['▁me', 'ager']",2,5.0,0.0,realword
sublime,"['▁sub', 'lime']",2,4.0,0.0,realword
emodi,"['▁em', 'odi']",2,4.0,0.0,realword
sumo,"['▁sum', 'o']",2,5.0,0.0,realword
serene,"['▁ser', 'ene']",2,4.0,0.0,realword
auricle,"['▁aur', 'icle']",2,4.0,0.0,realword
shrinking,"['▁shr', 'inking']",2,4.0,0.0,realword
holdfast,"['▁hold', 'fast']",2,5.0,0.0,realword
banality,"['▁ban', 'ality']",2,5.0,0.0,realword
sidemen,"['▁side', 'men']",2,4.0,0.0,realword
nutshell,"['▁nut', 'shell']",2,4.0,0.0,realword
boast,"['▁bo', 'ast']",2,5.0,0.0,realword
lucida,"['▁luc', 'ida']",2,5.0,0.0,realword
composure,"['▁compos', 'ure']",2,4.0,0.0,realword
keylock,"['▁key', 'lock']",2,4.0,0.0,realword
satrap,"['▁sat', 'rap']",2,4.0,0.0,realword
exciting,"['▁exc', 'iting']",2,5.0,0.0,realword
vole,"['▁vo', 'le']",2,5.0,0.0,realword
slayer,"['▁sl', 'ayer']",2,4.0,0.0,realword
blaster,"['▁bl', 'aster']",2,5.0,0.0,realword
phing,"['▁ph', 'ing']",2,4.0,0.0,realword
computerization,"['▁computer', 'ization']",2,4.0,0.0,realword
macht,"['▁m', 'acht']",2,5.0,0.0,realword
lessening,"['▁less', 'ening']",2,4.0,0.0,realword
stanford,"['▁stan', 'ford']",2,4.0,0.0,realword
favela,"['▁fav', 'ela']",2,5.0,0.0,realword
islam,"['▁is', 'lam']",2,4.0,0.0,realword
sprain,"['▁sp', 'rain']",2,5.0,0.0,realword
scarface,"['▁scar', 'face']",2,4.0,0.0,realword
hitless,"['▁hit', 'less']",2,4.0,0.0,realword
gallop,"['▁gal', 'lop']",2,4.0,0.0,realword
shone,"['▁sh', 'one']",2,4.0,0.0,realword
denticle,"['▁dent', 'icle']",2,4.0,0.0,realword
mesa,"['▁mes', 'a']",2,4.0,0.0,realword
dominate,"['▁domin', 'ate']",2,5.0,0.0,realword
formate,"['▁form', 'ate']",2,5.0,0.0,realword
acetal,"['▁ac', 'etal']",2,4.0,0.0,realword
tha,"['▁th', 'a']",2,5.0,0.0,realword
educationalist,"['▁educational', 'ist']",2,5.0,0.0,realword
grandeur,"['▁grande', 'ur']",2,4.0,0.0,realword
pacem,"['▁pac', 'em']",2,4.0,0.0,realword
portuguese,"['▁portug', 'uese']",2,4.0,0.0,realword
savior,"['▁sav', 'ior']",2,5.0,0.0,realword
structuring,"['▁struct', 'uring']",2,4.0,0.0,realword
mitre,"['▁mit', 're']",2,4.0,0.0,realword
diverts,"['▁diver', 'ts']",2,4.0,0.0,realword
stash,"['▁st', 'ash']",2,5.0,0.0,realword
grossing,"['▁gross', 'ing']",2,5.0,0.0,realword
larch,"['▁l', 'arch']",2,5.0,0.0,realword
jelly,"['▁jel', 'ly']",2,4.0,0.0,realword
visor,"['▁vis', 'or']",2,5.0,0.0,realword
electrician,"['▁electric', 'ian']",2,5.0,0.0,realword
politeness,"['▁polit', 'eness']",2,4.0,0.0,realword
fiend,"['▁fi', 'end']",2,5.0,0.0,realword
slime,"['▁sl', 'ime']",2,4.0,0.0,realword
awl,"['▁aw', 'l']",2,4.0,0.0,realword
ringette,"['▁ring', 'ette']",2,5.0,0.0,realword
hairiness,"['▁hair', 'iness']",2,4.0,0.0,realword
populist,"['▁popul', 'ist']",2,5.0,0.0,realword
stressor,"['▁str', 'essor']",2,5.0,0.0,realword
jitter,"['▁j', 'itter']",2,4.0,0.0,realword
saltbox,"['▁salt', 'box']",2,4.0,0.0,realword
starlet,"['▁star', 'let']",2,4.0,0.0,realword
subtracts,"['▁subtract', 's']",2,4.0,0.0,realword
calorie,"['▁cal', 'orie']",2,5.0,0.0,realword
forwarding,"['▁forward', 'ing']",2,4.0,0.0,realword
bellow,"['▁b', 'ellow']",2,4.0,0.0,realword
parlance,"['▁parl', 'ance']",2,5.0,0.0,realword
revalidation,"['▁re', 'validation']",2,4.0,0.0,realword
butte,"['▁but', 'te']",2,4.0,0.0,realword
arranges,"['▁arr', 'anges']",2,5.0,0.0,realword
mulberry,"['▁mul', 'berry']",2,4.0,0.0,realword
awkward,"['▁awk', 'ward']",2,4.0,0.0,realword
agnes,"['▁ag', 'nes']",2,5.0,0.0,realword
entityid,"['▁entity', 'id']",2,5.0,0.0,realword
thickly,"['▁thick', 'ly']",2,4.0,0.0,realword
bleed,"['▁ble', 'ed']",2,4.0,0.0,realword
bbc,"['▁b', 'bc']",2,4.0,0.0,realword
widowed,"['▁wid', 'owed']",2,5.0,0.0,realword
standardisation,"['▁standard', 'isation']",2,5.0,0.0,realword
tapir,"['▁tap', 'ir']",2,5.0,0.0,realword
curation,"['▁c', 'uration']",2,4.0,0.0,realword
coke,"['▁co', 'ke']",2,4.0,0.0,realword
skeptic,"['▁ske', 'ptic']",2,4.0,0.0,realword
cine,"['▁c', 'ine']",2,4.0,0.0,realword
shia,"['▁sh', 'ia']",2,4.0,0.0,realword
watering,"['▁water', 'ing']",2,4.0,0.0,realword
nitens,"['▁nit', 'ens']",2,5.0,0.0,realword
legitimation,"['▁legit', 'imation']",2,4.0,0.0,realword
manhood,"['▁man', 'hood']",2,5.0,0.0,realword
torment,"['▁tor', 'ment']",2,4.0,0.0,realword
cloudy,"['▁cloud', 'y']",2,5.0,0.0,realword
midrib,"['▁mid', 'rib']",2,5.0,0.0,realword
berm,"['▁b', 'erm']",2,4.0,0.0,realword
metalcore,"['▁metal', 'core']",2,4.0,0.0,realword
internata,"['▁intern', 'ata']",2,4.0,0.0,realword
ibis,"['▁i', 'bis']",2,4.0,0.0,realword
compatibles,"['▁compat', 'ibles']",2,4.0,0.0,realword
collaborationist,"['▁collaboration', 'ist']",2,4.0,0.0,realword
limiter,"['▁lim', 'iter']",2,4.0,0.0,realword
redress,"['▁red', 'ress']",2,4.0,0.0,realword
webseries,"['▁web', 'series']",2,4.0,0.0,realword
cubensis,"['▁cub', 'ensis']",2,5.0,0.0,realword
waking,"['▁w', 'aking']",2,4.0,0.0,realword
spinosa,"['▁spin', 'osa']",2,4.0,0.0,realword
wiring,"['▁w', 'iring']",2,4.0,0.0,realword
morphine,"['▁morph', 'ine']",2,5.0,0.0,realword
condenses,"['▁cond', 'enses']",2,4.0,0.0,realword
demello,"['▁dem', 'ello']",2,4.0,0.0,realword
sickle,"['▁sick', 'le']",2,4.0,0.0,realword
overworld,"['▁over', 'world']",2,4.0,0.0,realword
shielding,"['▁shield', 'ing']",2,5.0,0.0,realword
registrant,"['▁registr', 'ant']",2,5.0,0.0,realword
supercup,"['▁super', 'cup']",2,4.0,0.0,realword
motivator,"['▁motiv', 'ator']",2,4.0,0.0,realword
raf,"['▁ra', 'f']",2,4.0,0.0,realword
draves,"['▁dra', 'ves']",2,4.0,0.0,realword
conquistador,"['▁conquist', 'ador']",2,4.0,0.0,realword
russia,"['▁russ', 'ia']",2,5.0,0.0,realword
churn,"['▁ch', 'urn']",2,5.0,0.0,realword
expo,"['▁ex', 'po']",2,4.0,0.0,realword
symbolic,"['▁symbol', 'ic']",2,4.0,0.0,realword
zeh,"['▁ze', 'h']",2,5.0,0.0,realword
occurring,"['▁occurr', 'ing']",2,5.0,0.0,realword
needy,"['▁need', 'y']",2,4.0,0.0,realword
biting,"['▁bit', 'ing']",2,4.0,0.0,realword
slumber,"['▁sl', 'umber']",2,5.0,0.0,realword
hardpoint,"['▁hard', 'point']",2,4.0,0.0,realword
fascicle,"['▁fasc', 'icle']",2,4.0,0.0,realword
mommy,"['▁mom', 'my']",2,4.0,0.0,realword
actuator,"['▁actu', 'ator']",2,4.0,0.0,realword
warping,"['▁war', 'ping']",2,4.0,0.0,realword
nominating,"['▁nomin', 'ating']",2,5.0,0.0,realword
herald,"['▁her', 'ald']",2,5.0,0.0,realword
watchman,"['▁watch', 'man']",2,4.0,0.0,realword
cove,"['▁c', 'ove']",2,5.0,0.0,realword
avg,"['▁av', 'g']",2,4.0,0.0,realword
samba,"['▁s', 'amba']",2,4.0,0.0,realword
shareware,"['▁share', 'ware']",2,4.0,0.0,realword
adrian,"['▁ad', 'rian']",2,4.0,0.0,realword
softcore,"['▁soft', 'core']",2,5.0,0.0,realword
oxime,"['▁ox', 'ime']",2,5.0,0.0,realword
rotates,"['▁rot', 'ates']",2,4.0,0.0,realword
vox,"['▁vo', 'x']",2,5.0,0.0,realword
appealing,"['▁appe', 'aling']",2,4.0,0.0,realword
nancy,"['▁n', 'ancy']",2,4.0,0.0,realword
deviate,"['▁devi', 'ate']",2,4.0,0.0,realword
brutal,"['▁brut', 'al']",2,4.0,0.0,realword
gote,"['▁g', 'ote']",2,5.0,0.0,realword
masque,"['▁mas', 'que']",2,5.0,0.0,realword
olympic,"['▁olymp', 'ic']",2,5.0,0.0,realword
ramets,"['▁ram', 'ets']",2,5.0,0.0,realword
shill,"['▁sh', 'ill']",2,4.0,0.0,realword
smiling,"['▁sm', 'iling']",2,4.0,0.0,realword
pood,"['▁po', 'od']",2,5.0,0.0,realword
placard,"['▁pla', 'card']",2,5.0,0.0,realword
xiv,"['▁x', 'iv']",2,4.0,0.0,realword
cheat,"['▁che', 'at']",2,5.0,0.0,realword
flavoring,"['▁flav', 'oring']",2,4.0,0.0,realword
explanatory,"['▁explan', 'atory']",2,4.0,0.0,realword
pacer,"['▁pac', 'er']",2,4.0,0.0,realword
firefly,"['▁fire', 'fly']",2,4.0,0.0,realword
bursting,"['▁burst', 'ing']",2,5.0,0.0,realword
coaling,"['▁co', 'aling']",2,4.0,0.0,realword
malunion,"['▁mal', 'union']",2,5.0,0.0,realword
rye,"['▁r', 'ye']",2,5.0,0.0,realword
tempera,"['▁temper', 'a']",2,5.0,0.0,realword
distinctiveness,"['▁distinct', 'iveness']",2,5.0,0.0,realword
turner,"['▁turn', 'er']",2,4.0,0.0,realword
trimaran,"['▁trim', 'aran']",2,5.0,0.0,realword
transposition,"['▁trans', 'position']",2,5.0,0.0,realword
lengthening,"['▁length', 'ening']",2,5.0,0.0,realword
turpis,"['▁tur', 'pis']",2,4.0,0.0,realword
mannerist,"['▁manner', 'ist']",2,5.0,0.0,realword
micron,"['▁mic', 'ron']",2,4.0,0.0,realword
weave,"['▁we', 'ave']",2,4.0,0.0,realword
greets,"['▁gre', 'ets']",2,5.0,0.0,realword
schoolroom,"['▁school', 'room']",2,4.0,0.0,realword
overrun,"['▁over', 'run']",2,4.0,0.0,realword
supermodel,"['▁super', 'model']",2,4.0,0.0,realword
inclusiveness,"['▁inclus', 'iveness']",2,4.0,0.0,realword
sloyd,"['▁s', 'loyd']",2,5.0,0.0,realword
broth,"['▁bro', 'th']",2,5.0,0.0,realword
publique,"['▁pub', 'lique']",2,4.0,0.0,realword
descriptive,"['▁descript', 'ive']",2,4.0,0.0,realword
moe,"['▁mo', 'e']",2,4.0,0.0,realword
outback,"['▁out', 'back']",2,4.0,0.0,realword
tanning,"['▁t', 'anning']",2,4.0,0.0,realword
martini,"['▁mart', 'ini']",2,4.0,0.0,realword
banishment,"['▁ban', 'ishment']",2,5.0,0.0,realword
mets,"['▁met', 's']",2,5.0,0.0,realword
showman,"['▁show', 'man']",2,4.0,0.0,realword
flasher,"['▁flash', 'er']",2,4.0,0.0,realword
experimentalis,"['▁experiment', 'alis']",2,4.0,0.0,realword
divider,"['▁div', 'ider']",2,5.0,0.0,realword
splay,"['▁s', 'play']",2,4.0,0.0,realword
recension,"['▁rec', 'ension']",2,4.0,0.0,realword
oud,"['▁ou', 'd']",2,5.0,0.0,realword
behaviorism,"['▁behavior', 'ism']",2,4.0,0.0,realword
locos,"['▁loc', 'os']",2,5.0,0.0,realword
nop,"['▁n', 'op']",2,4.0,0.0,realword
resultant,"['▁result', 'ant']",2,4.0,0.0,realword
yahoo,"['▁y', 'ahoo']",2,5.0,0.0,realword
dieter,"['▁di', 'eter']",2,4.0,0.0,realword
merlin,"['▁mer', 'lin']",2,4.0,0.0,realword
calcification,"['▁calc', 'ification']",2,4.0,0.0,realword
erasure,"['▁er', 'asure']",2,4.0,0.0,realword
stun,"['▁st', 'un']",2,5.0,0.0,realword
locket,"['▁lo', 'cket']",2,5.0,0.0,realword
enfant,"['▁enf', 'ant']",2,4.0,0.0,realword
penchant,"['▁pen', 'chant']",2,5.0,0.0,realword
cologne,"['▁col', 'ogne']",2,5.0,0.0,realword
yardbird,"['▁yard', 'bird']",2,4.0,0.0,realword
materiality,"['▁material', 'ity']",2,4.0,0.0,realword
tibiale,"['▁tib', 'iale']",2,4.0,0.0,realword
househelp,"['▁house', 'help']",2,4.0,0.0,realword
boone,"['▁bo', 'one']",2,4.0,0.0,realword
maximus,"['▁maxim', 'us']",2,5.0,0.0,realword
nape,"['▁na', 'pe']",2,4.0,0.0,realword
cyclization,"['▁cycl', 'ization']",2,4.0,0.0,realword
ipod,"['▁ip', 'od']",2,5.0,0.0,realword
playa,"['▁play', 'a']",2,4.0,0.0,realword
cantonment,"['▁canton', 'ment']",2,4.0,0.0,realword
lyases,"['▁ly', 'ases']",2,4.0,0.0,realword
stripping,"['▁stri', 'pping']",2,4.0,0.0,realword
wrung,"['▁wr', 'ung']",2,4.0,0.0,realword
cubism,"['▁cub', 'ism']",2,5.0,0.0,realword
equalizer,"['▁equal', 'izer']",2,4.0,0.0,realword
sexy,"['▁se', 'xy']",2,5.0,0.0,realword
fonds,"['▁fond', 's']",2,4.0,0.0,realword
gatherer,"['▁gather', 'er']",2,4.0,0.0,realword
simpson,"['▁sim', 'pson']",2,5.0,0.0,realword
yellowing,"['▁yellow', 'ing']",2,4.0,0.0,realword
cirque,"['▁cir', 'que']",2,4.0,0.0,realword
stare,"['▁st', 'are']",2,4.0,0.0,realword
companionway,"['▁companion', 'way']",2,5.0,0.0,realword
kingpin,"['▁king', 'pin']",2,5.0,0.0,realword
alternator,"['▁altern', 'ator']",2,5.0,0.0,realword
ssp,"['▁s', 'sp']",2,5.0,0.0,realword
freezone,"['▁free', 'zone']",2,4.0,0.0,realword
binge,"['▁b', 'inge']",2,5.0,0.0,realword
comparable,"['▁compar', 'able']",2,5.0,0.0,realword
parishii,"['▁parish', 'ii']",2,4.0,0.0,realword
sparrow,"['▁sp', 'arrow']",2,5.0,0.0,realword
concertmaster,"['▁concert', 'master']",2,4.0,0.0,realword
logion,"['▁log', 'ion']",2,5.0,0.0,realword
socage,"['▁soc', 'age']",2,4.0,0.0,realword
arrange,"['▁ar', 'range']",2,5.0,0.0,realword
guestroom,"['▁guest', 'room']",2,5.0,0.0,realword
wandering,"['▁wand', 'ering']",2,4.0,0.0,realword
keying,"['▁key', 'ing']",2,4.0,0.0,realword
workday,"['▁work', 'day']",2,5.0,0.0,realword
legitimate,"['▁legit', 'imate']",2,4.0,0.0,realword
crafting,"['▁craft', 'ing']",2,5.0,0.0,realword
curia,"['▁cur', 'ia']",2,4.0,0.0,realword
romanization,"['▁roman', 'ization']",2,4.0,0.0,realword
convertible,"['▁convert', 'ible']",2,5.0,0.0,realword
trike,"['▁tri', 'ke']",2,5.0,0.0,realword
referral,"['▁refer', 'ral']",2,4.0,0.0,realword
salient,"['▁sal', 'ient']",2,4.0,0.0,realword
brisk,"['▁br', 'isk']",2,5.0,0.0,realword
scaly,"['▁scal', 'y']",2,5.0,0.0,realword
cataloging,"['▁catalog', 'ing']",2,5.0,0.0,realword
fundamentalism,"['▁fundamental', 'ism']",2,4.0,0.0,realword
prescient,"['▁pres', 'cient']",2,4.0,0.0,realword
portland,"['▁port', 'land']",2,4.0,0.0,realword
detailing,"['▁detail', 'ing']",2,5.0,0.0,realword
approximant,"['▁approxim', 'ant']",2,5.0,0.0,realword
ypres,"['▁y', 'pres']",2,4.0,0.0,realword
commencing,"['▁comm', 'encing']",2,4.0,0.0,realword
funny,"['▁fun', 'ny']",2,5.0,0.0,realword
digest,"['▁dig', 'est']",2,5.0,0.0,realword
hopeful,"['▁hope', 'ful']",2,5.0,0.0,realword
boatman,"['▁boat', 'man']",2,4.0,0.0,realword
formalists,"['▁formal', 'ists']",2,4.0,0.0,realword
blowing,"['▁blow', 'ing']",2,4.0,0.0,realword
intricate,"['▁intr', 'icate']",2,4.0,0.0,realword
tumuli,"['▁tum', 'uli']",2,4.0,0.0,realword
vanishment,"['▁van', 'ishment']",2,4.0,0.0,realword
projectionist,"['▁projection', 'ist']",2,4.0,0.0,realword
lanceolate,"['▁lance', 'olate']",2,4.0,0.0,realword
crewmember,"['▁crew', 'member']",2,5.0,0.0,realword
dari,"['▁d', 'ari']",2,4.0,0.0,realword
partook,"['▁part', 'ook']",2,4.0,0.0,realword
hundredth,"['▁hundred', 'th']",2,5.0,0.0,realword
oncle,"['▁on', 'cle']",2,4.0,0.0,realword
mechanisation,"['▁mechan', 'isation']",2,5.0,0.0,realword
lanio,"['▁lan', 'io']",2,4.0,0.0,realword
expressiveness,"['▁express', 'iveness']",2,5.0,0.0,realword
webcam,"['▁web', 'cam']",2,4.0,0.0,realword
cowry,"['▁cow', 'ry']",2,4.0,0.0,realword
trent,"['▁tr', 'ent']",2,5.0,0.0,realword
regum,"['▁reg', 'um']",2,4.0,0.0,realword
brash,"['▁br', 'ash']",2,4.0,0.0,realword
loggerhead,"['▁logger', 'head']",2,4.0,0.0,realword
ramus,"['▁ram', 'us']",2,5.0,0.0,realword
shima,"['▁sh', 'ima']",2,5.0,0.0,realword
cristata,"['▁crist', 'ata']",2,4.0,0.0,realword
broadsheet,"['▁broad', 'sheet']",2,5.0,0.0,realword
butane,"['▁but', 'ane']",2,5.0,0.0,realword
popularizer,"['▁popular', 'izer']",2,4.0,0.0,realword
anagram,"['▁an', 'agram']",2,5.0,0.0,realword
orbital,"['▁orb', 'ital']",2,4.0,0.0,realword
psi,"['▁p', 'si']",2,4.0,0.0,realword
localisation,"['▁local', 'isation']",2,4.0,0.0,realword
boranes,"['▁bor', 'anes']",2,4.0,0.0,realword
definiteness,"['▁definit', 'eness']",2,4.0,0.0,realword
siphon,"['▁si', 'phon']",2,4.0,0.0,realword
herpes,"['▁her', 'pes']",2,4.0,0.0,realword
flagpole,"['▁flag', 'pole']",2,5.0,0.0,realword
godson,"['▁god', 'son']",2,5.0,0.0,realword
submachine,"['▁subm', 'achine']",2,4.0,0.0,realword
deserving,"['▁deser', 'ving']",2,5.0,0.0,realword
speedometer,"['▁speed', 'ometer']",2,4.0,0.0,realword
reflectivity,"['▁reflect', 'ivity']",2,5.0,0.0,realword
nationales,"['▁national', 'es']",2,4.0,0.0,realword
dayside,"['▁days', 'ide']",2,5.0,0.0,realword
distension,"['▁dist', 'ension']",2,5.0,0.0,realword
shocking,"['▁shock', 'ing']",2,4.0,0.0,realword
alia,"['▁al', 'ia']",2,5.0,0.0,realword
speeding,"['▁speed', 'ing']",2,4.0,0.0,realword
virtualization,"['▁virtual', 'ization']",2,4.0,0.0,realword
honorius,"['▁honor', 'ius']",2,4.0,0.0,realword
railhead,"['▁rail', 'head']",2,5.0,0.0,realword
groupie,"['▁group', 'ie']",2,4.0,0.0,realword
glazing,"['▁gla', 'zing']",2,4.0,0.0,realword
hazel,"['▁ha', 'zel']",2,5.0,0.0,realword
reactive,"['▁re', 'active']",2,4.0,0.0,realword
jig,"['▁j', 'ig']",2,5.0,0.0,realword
chapbook,"['▁chap', 'book']",2,5.0,0.0,realword
genie,"['▁gen', 'ie']",2,4.0,0.0,realword
mountainside,"['▁mountains', 'ide']",2,5.0,0.0,realword
magnus,"['▁magn', 'us']",2,5.0,0.0,realword
drying,"['▁dry', 'ing']",2,5.0,0.0,realword
rocky,"['▁rock', 'y']",2,4.0,0.0,realword
atrium,"['▁at', 'rium']",2,5.0,0.0,realword
nominative,"['▁nomin', 'ative']",2,5.0,0.0,realword
offside,"['▁off', 'side']",2,4.0,0.0,realword
suspender,"['▁susp', 'ender']",2,4.0,0.0,realword
spinster,"['▁spin', 'ster']",2,5.0,0.0,realword
tripoint,"['▁tri', 'point']",2,4.0,0.0,realword
yates,"['▁y', 'ates']",2,5.0,0.0,realword
batten,"['▁b', 'atten']",2,4.0,0.0,realword
tooling,"['▁tool', 'ing']",2,4.0,0.0,realword
fluting,"['▁fl', 'uting']",2,4.0,0.0,realword
peaceful,"['▁peace', 'ful']",2,5.0,0.0,realword
plier,"['▁p', 'lier']",2,5.0,0.0,realword
sternum,"['▁stern', 'um']",2,5.0,0.0,realword
physicality,"['▁physical', 'ity']",2,4.0,0.0,realword
tortilla,"['▁tort', 'illa']",2,4.0,0.0,realword
yr,"['▁y', 'r']",2,5.0,0.0,realword
haynes,"['▁hay', 'nes']",2,4.0,0.0,realword
mantel,"['▁mant', 'el']",2,4.0,0.0,realword
pursuer,"['▁purs', 'uer']",2,5.0,0.0,realword
privation,"['▁priv', 'ation']",2,4.0,0.0,realword
sewn,"['▁se', 'wn']",2,5.0,0.0,realword
leech,"['▁le', 'ech']",2,5.0,0.0,realword
tarento,"['▁tar', 'ento']",2,4.0,0.0,realword
duplex,"['▁du', 'plex']",2,5.0,0.0,realword
looter,"['▁lo', 'oter']",2,4.0,0.0,realword
populaire,"['▁popula', 'ire']",2,5.0,0.0,realword
coachman,"['▁coach', 'man']",2,4.0,0.0,realword
poorer,"['▁poor', 'er']",2,5.0,0.0,realword
popularisation,"['▁popular', 'isation']",2,4.0,0.0,realword
finial,"['▁fin', 'ial']",2,4.0,0.0,realword
peal,"['▁pe', 'al']",2,4.0,0.0,realword
phaser,"['▁ph', 'aser']",2,5.0,0.0,realword
garb,"['▁gar', 'b']",2,5.0,0.0,realword
quip,"['▁qu', 'ip']",2,5.0,0.0,realword
bremen,"['▁bre', 'men']",2,4.0,0.0,realword
impunity,"['▁imp', 'unity']",2,4.0,0.0,realword
